sid,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,图片url,经纬度
705271,阳山碑材,1,88.0,,1.0,119.008438,32.068453,181,0.0,https://mp-commentcp.qunarzz.com/mp_comment_mp_comment/1562056772243100r16000000ysjgaA858_D_640_10000.jpg_r_480x360x95_7e301739.jpg,[119.008438  32.068453]
701540,古林公园,1,92.0,,271.0,118.759932,32.072533,92,0.0,https://img1.qunarzz.com/travel/d2/201212/12/c4ce03940a6b44b9ddb12cfb.jpg_r_480x360x95_88e3fdc2.jpg,[118.759932  32.072533]
7469845,幕燕滨江风貌区,1,88.0,,272.0,118.821155,32.15246,26,0.0,https://img1.qunarzz.com/travel/poi/1408/28/7ba72d0cb5d0bea7ffffffffc8d65eac.jpg_r_480x360x95_ccffce81.jpg,[118.821155  32.15246 ]
7524286,东吴大帝孙权纪念馆,1,86.0,,273.0,118.846214,32.05595,47,0.0,https://img1.qunarzz.com/travel/d7/1610/63/01f0a43328791cb5.jpg_r_480x360x95_63275463.jpg,[118.846214  32.05595 ]
7565610,小王府巷,1,70.0,小王府巷巷宽不过2米，巷内建筑紧凑低矮，再走几步就看见了“小王府巷”的门牌。据史书记载，小王府巷就是石达开的故居。,160.0,118.784655,32.040247,1,0.0,https://img1.qunarzz.com/travel/d9/1605/e9/1280065fd085d1f7.jpg_r_480x360x95_53a1ba3c.jpg,[118.784655  32.040247]
704266,古猿人洞,1,86.0,,3.0,119.042037,32.052591,129,0.0,https://img1.qunarzz.com/travel/d4/1610/d2/0670bd048359cdb5.jpg_r_480x360x95_2d0b8b9a.jpg,[119.042037  32.052591]
39057219,黄龙堰水库,0,0.0,,,118.967091098,31.9673634013,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.9670911  31.9673634]
38962487,石塘人家,0,0.0,,,118.7191204235,31.7263072559,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.71912042  31.72630726]
38962435,乡伴苏家理想村,0,0.0,,,118.7330852048,31.8103483012,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.7330852  31.8103483]
38937439,石头城遗址公园,0,0.0,,,118.768154,32.051239,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.768154  32.051239]
38930513,九龙湖南湖公园,0,0.0,,,118.832685,31.913714,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.832685  31.913714]
38818058,南师大玄武科技园金地梧桐里,0,0.0,,,118.828335,32.077078,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.828335  32.077078]
38818024,江宁区龙居湖,0,0.0,,,118.682332,31.789363,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.682332  31.789363]
38351486,南京城墙博物馆,0,94.0,,,118.7892361235,32.0187043948,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.78923612  32.01870439]
37806942,非遗馆南京市非遗体验中心,0,0.0,,,118.7940635988,32.0240977317,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.7940636   32.02409773]
36546673,浦口码头,0,90.0,,,118.7286199948,32.1015080177,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.72861999  32.10150802]
36447264,十里长山凹,0,0.0,,,118.92653188,31.9936088637,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.92653188  31.99360886]
36414959,花迹虫文院,0,0.0,,,118.792997,32.021303,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.792997  32.021303]
36403956,南京汤山紫清湖旅游度假区熊猫馆,0,0.0,,,119.045165,32.069906,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[119.045165  32.069906]
36403568,宠物乐园,0,0.0,,,118.806997,32.097582,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.806997  32.097582]
36398502,沈万三故居,0,0.0,,,118.7920327684,32.0207126883,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.79203277  32.02071269]
36317405,天鹅湖,0,0.0,,,118.717409,31.805324,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.717409  31.805324]
36310205,遇园溧水,0,0.0,,,119.0399174544,31.5720771413,1,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/eb03cc1b08e0ffae5558dfc4d32125f6.jpg_r_480x360x95_1b4c493e.jpg,[119.03991745  31.57207714]
35913422,芥子园,0,90.0,,,118.7952057426,32.017759688,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.79520574  32.01775969]
35912979,盛世华彩博物馆,0,90.0,,,118.8842710856,31.7373085945,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.88427109  31.73730859]
35302783,溧水鸡鸣寺,0,0.0,,,119.119306,31.64361,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[119.119306  31.64361 ]
35217165,江南贡院,0,86.0,,,118.79719,32.027406,3,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-touch/img/27794f1c4fe15cfdce6ade4aaf5fc004.jpeg_r_480x360x95_deda9467.jpeg,[118.79719   32.027406]
35215849,江心洲鼋头石湿地风景区,0,80.0,大江风光,,118.6761199779,31.989960546,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.67611998  31.98996055]
35198795,南京六合恋山坝上草原,0,76.0,,,118.775572,32.470516,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.775572  32.470516]
34598139,江宁大学城皇家贝贝母婴店,0,0.0,,,118.9177893349,31.91533024,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.91778933  31.91533024]
32811184,德基美术馆,0,84.0,,,118.791008,32.051052,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.791008  32.051052]
32802349,粉黛花海观光带,0,0.0,,,118.688179179,32.0158443459,0,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/b39dfe451a5e3c63961a8e6a1246fc70.jpg_r_480x360x95_03090194.jpg,[118.68817918  32.01584435]
32788175,南京大学仙林校区,0,0.0,,,118.96493056,32.1254034948,0,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/42668495715d0efd27cca52f9f05a64b.jpg_r_480x360x95_3dddbcbd.jpg,[118.96493056  32.12540349]
26953971,萌宠科普乐园,0,90.0,,,118.789948,32.046822,2,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/b615b871db293b84518004e5e4ea8058.jpg_r_480x360x95_5503df05.jpg,[118.789948  32.046822]
26648429,南京市栖霞区不可移动文物解放街查氏民居,0,0.0,,,119.061206,32.175594,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[119.061206  32.175594]
25862202,仙林湖公园,0,98.0,,,118.994399,32.132637,16,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/9bbb1d3fac6a797791ab8dbc436c1009.jpg_r_480x360x95_0dec3144.jpg,[118.994399  32.132637]
24436803,水木秦淮艺术街区,0,88.0,,,118.7557830019,32.0704509227,5,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/e831f0d1b0bc8beca30cb3e68a63d417.jpg_r_480x360x95_b8554887.jpg,[118.755783    32.07045092]
23029419,牛头禅文化园,0,80.0,四合院形式的院落,,118.748921,31.917236,1,0.0,https://flight-feed.qunarzz.com/as3/180/image/poi_vishnu/7b3fff82-b16a-479a-82cc-b367cc16826e.jpg_480x360_1cf77861.jpg_480x360_ec30f00c.jpg,[118.748921  31.917236]
20975362,弥勒圣境,0,90.0,,,118.966,32.1571,3,0.0,https://flight-feed.qunarzz.com/as3/202/image/poi_vishnu/155e830a-32eb-4e2f-83fd-5ae79f06373f.jpg_480x360_01a08c86.jpg_480x360_6827669f.jpg,[118.966   32.1571]
20971247,佘村明清代建筑群,0,68.0,,,118.935493,31.987767,7,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/92ed8e50e311163c20713b819e0c1b6c.jpg_r_480x360x95_a786fa3d.jpg,[118.935493  31.987767]
20963286,大泉湖,0,100.0,,,118.6512929594,32.5454388999,1,0.0,https://img1.qunarzz.com/travel/poi/1807/c4/2641647a218bff37.jpg_r_480x360x95_e58047b4.jpg,[118.65129296  32.5454389 ]
20922343,天生桥,0,100.0,,,118.991198,31.649199,3,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/613061a03dff91e80ff00f539287aab2.jpg_r_480x360x95_a6c54971.jpg,[118.991198  31.649199]
20054024,将军山旅游风景区会龙寺遗址,0,0.0,,,118.774,31.926,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.774  31.926]
20052229,江南贡院历史陈列馆,0,90.0,,,118.796939,32.02805,51,0.0,https://img1.qunarzz.com/travel/d5/1810/89/afcce7dab094f8b5.jpg_r_480x360x95_8a73c5bf.jpg,[118.796939  32.02805 ]
20052228,秦淮八艳史料陈列馆,0,0.0,,,118.795,32.0249,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.795   32.0249]
20051967,采莲园,0,0.0,,,118.836,31.957,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.836  31.957]
20032500,非物质文化遗产展示馆,0,0.0,,,118.794,32.0174,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.794   32.0174]
20022785,南京市下关名士埂基督教会,0,80.0,,,118.749,32.1051,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.749   32.1051]
20019584,南京首批国家级非物质文化遗产展,0,0.0,,,118.794812,32.027482,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.794812  32.027482]
19548869,丁家宜植物纯粹专营店,0,0.0,,,118.9259770003,31.9051020291,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.925977    31.90510203]
19535775,诗奈尔,0,0.0,,,118.888285813,31.9332810792,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.88828581  31.93328108]
19534658,中国建设银行,0,0.0,,,118.9199279943,31.9179037982,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.91992799  31.9179038 ]
19534563,方山风景区停车场,0,0.0,,,118.8772377682,31.9172956595,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.87723777  31.91729566]
19528730,紫金号软通楼,0,0.0,,,118.91513816,31.9050698069,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.91513816  31.90506981]
19503334,陶苑,0,0.0,,,118.903894827,31.8916933857,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.90389483  31.89169339]
19470832,交通银行,0,0.0,,,118.8875991966,31.9318085145,1,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.8875992   31.93180851]
18717190,中央体育场,0,96.0,,,118.874636,32.049164,20,0.0,https://flight-feed.qunarzz.com/as3/180/image/poi_vishnu/c45ffbe4-337a-46cd-b3f8-6c4f82c4408a.jpg_480x360_23469d05.jpg_480x360_2960fa5c.jpg,[118.874636  32.049164]
18716955,月牙池,0,86.0,,,118.9697523131,32.1606025696,8,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/3063fe577dc8db635e1da03d5560fc6b.jpg_r_480x360x95_6631314c.jpg,[118.96975231  32.16060257]
18715185,南京特殊教育职业技术学院,0,96.0,,,118.8369653275,32.1332206726,10,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/4d606c340d6a8e5ca992a259278fbe73.jpg_r_480x360x95_073d5fea.jpg,[118.83696533  32.13322067]
18715177,南京明文化村阳山碑材,0,76.0,,,119.008421,32.068445,15,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/68fed2d1dce27e7555eb6d2c6606f882.jpg_r_480x360x95_6a914f9f.jpg,[119.008421  32.068445]
18715176,南京旅游职业学院,0,86.0,,,118.89785,31.934879,9,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/b916c8744a6a25585c239f6e8f19acad.jpg_r_480x360x95_329f113e.jpg,[118.89785   31.934879]
18715136,幕府山风景区,0,86.0,,,118.797276,32.132172,24,0.0,https://img1.qunarzz.com/travel/poi/1803/31/ba09a072e88ca937.jpg_r_480x360x95_5e8edf3c.jpg,[118.797276  32.132172]
18702136,天开一线,0,92.0,,,118.9711037486,32.1609458923,9,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/a26aee308942cd54dd70410870288c7e.jpg_r_480x360x95_e4c6db44.jpg,[118.97110375  32.16094589]
10076383,林公堤民国街,0,86.0,,319.0,118.634858,32.059841,14,0.0,https://img1.qunarzz.com/travel/poi/1803/fe/6e8bb02e415d37.jpg_r_480x360x95_548f9508.jpg,[118.634858  32.059841]
10074290,竹镇民族商业街,0,100.0,,328.0,118.6884225844,32.519869285,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.68842258  32.51986928]
10037772,长江路,0,94.0,,377.0,118.799824,32.049838,82,0.0,https://img1.qunarzz.com/travel/poi/1712/88/2a37a3ddc876c437.jpg_r_480x360x95_d72af131.jpg,[118.799824  32.049838]
10021220,东庐山观音寺,0,96.0,,394.0,119.1287086503,31.6471902352,7,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[119.12870865  31.64719024]
10020778,中国梅花艺术中心,0,96.0,,412.0,118.843316,32.052198,8,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/8eab20720048a75297f2ea7469b7870c.jpg_r_480x360x95_8d0b8d6d.jpg,[118.843316  32.052198]
10020110,气象博物馆,0,90.0,,502.0,118.7966029144,32.0667529694,26,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.79660291  32.06675297]
10020065,头陀岭景区,1,88.0,,508.0,118.849105,32.076756,24,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.849105  32.076756]
10008692,戴笠楼,0,78.0,,3.0,119.0655452725,32.063621521,12,0.0,https://img1.qunarzz.com/travel/poi/1712/7c/d7ddd1ffb78b6637.jpg_r_480x360x95_b67d4b22.jpg,[119.06554527  32.06362152]
10006418,狮子桥美食街,6,88.0,在美食街上可以吃到地道的南京美食，鸭血粉丝、鸡汁汤包、盐水鸭、什锦豆腐涝等等。,35.0,118.784103,32.074755,575,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-mapi/img/bae58e35a1523f2346ef06fcca38cfad.jpg_r_480x360x95_2ace3a79.jpg,[118.784103  32.074755]
9785061,雨花台游乐园,0,88.0,,97.0,118.7835817509,32.0071473901,28,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/1013bb857318f5cc22f97cb8ca714c5c.jpg_r_480x360x95_50b22ebb.jpg,[118.78358175  32.00714739]
9779269,总统府办公楼,2,76.0,中国政治军事的中枢、重大事件的策源地。,680.0,118.804402,32.051357,3,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/17ce9934d255f2d2edb3c85ebfb00926.jpg_r_480x360x95_a59eee22.jpg,[118.804402  32.051357]
9777403,流徽榭,1,88.0,,690.0,118.865851,32.059069,66,0.0,https://flight-feed.qunarzz.com/as3/180/image/poi_vishnu/3f6b6a3f-0a62-4053-bbfa-3efb9022b881.jpg_480x360_a9ae3728.jpg_480x360_f76df0bc.jpg,[118.865851  32.059069]
9774191,老门东牌坊,1,80.0,南京夫子庙秦淮风光带的主要组成部分，历史上商业及居住最发达地区之一。,112.0,118.794383,32.019039,1,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/87cbccf5dbc568adc2d6fa431c938def.jpg_r_480x360x95_e68b3946.jpg,[118.794383  32.019039]
9548437,红山门,1,0.0,红山门，是南京市灵谷公园的大门，因外墙为红色，所以也叫红山门。,724.0,118.872911,32.058089,2,0.0,https://img1.qunarzz.com/travel/d6/1702/43/8a4533bd62c606b5.jpg_r_480x360x95_40a0bbf4.jpg,[118.872911  32.058089]
8682625,中国药科大学,2,90.0,,1206.0,118.7852027342,32.0783538818,33,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/1940cca9288be72446a0598b6f8f7ba4.jpg_r_480x360x95_18ea362a.jpg,[118.78520273  32.07835388]
8437102,石象路,3,96.0,,1215.0,118.847315,32.05312,39,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/64b20932f3b1b43422a5e2f16dab06c4.jpg_r_480x360x95_239215a6.jpg,[118.847315  32.05312 ]
8595562,桃花岛风景区,1,80.0,赏花郊游，踏青徒步，畅游自然。,78.0,118.646239,32.560202,13,0.0,https://img1.qunarzz.com/travel/d1/1711/bf/acc9c62d6adafdb5.jpg_r_480x360x95_1781eb4d.jpg,[118.646239  32.560202]
703789,梅花山,13,92.0,欣赏种类、数量繁多的梅花，梅花过后看樱花，是春季摄影胜地。,43.0,118.845683,32.05678,788,0.03,https://img1.qunarzz.com/travel/d9/1603/b9/3a5db8a122b101f7.jpg_r_480x360x95_72b0b2ab.jpg,[118.845683  32.05678 ]
715342,情侣园,1,92.0,,75.0,118.816478,32.076014,146,0.01,https://tr-osdcp.qunarzz.com/tr-osd-tr-mapi/img/0c7072837fed262a3cf7af7947827ae1.jpg_r_480x360x95_ff1c8f0d.jpg,[118.816478  32.076014]
711820,大钟亭,1,0.0,鼓楼东北方向不远处是大钟亭，亭中悬洪武一二十一年（1388年）铸造的紫铜鸣钟一只。,154.0,118.7902889482,32.0665425807,3,0.01,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.79028895  32.06654258]
705115,郑和纪念馆,1,90.0,,234.0,118.801398,32.037255,37,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/1a640ddf65cb3f2d80b58be22640f48c.jpg_r_480x360x95_a8b47499.jpg,[118.801398  32.037255]
712496,李香君故居,3,86.0,,235.0,118.795072,32.024936,233,0.01,https://img1.qunarzz.com/piao/fusion/2106/d8/63f61e17e1472e02.jpg_r_480x360x95_63f08ff4.jpg,[118.795072  32.024936]
718799,雨花阁,1,80.0,"清""金陵四十八景""之一的雨花阁，复建于1997年，座落在古雨花台遗址上。南北朝时期佛教盛行，尤其是城南雨花台一带寺庙林立。诗句""南朝四百八十寺，多少楼台烟雨中""就反映了当年的景象。相传梁武帝时期，有位高僧云光法师在此岗设坛讲经说法，僧侣50…",237.0,118.7873019434,32.0094868096,3,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.78730194  32.00948681]
5475522,灵谷塔,3,88.0,,239.0,118.873795,32.06413,123,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-mapi/img/186b3de46f611f358d06a94ed09974e9.jpg_r_480x360x95_0978ddfc.jpg,[118.873795  32.06413 ]
711525,静海寺,1,86.0,《南京条约》“议约”地，是中国近代遭受外国列强侵略的历史见证人。,252.0,118.751233,32.097951,80,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/50355f9a31f9152e6e5682deee30d16a.jpg_r_480x360x95_f8473af6.jpg,[118.751233  32.097951]
707689,南京龙山上庄园度假村,1,80.0,,126.0,118.721702,31.782184,20,0.0,https://img1.qunarzz.com/travel/poi/1712/d5/850ceaef19345f37.jpg_r_480x360x95_6961b6e1.jpg,[118.721702  31.782184]
716945,竹林,2,0.0,"竹林，是目前南京市区最大的连片竹林。请看这万株翠竹，端直挺秀，疏密得体；林中一片静谧，风雅宜人，疏风醉影。此刻竹径小路就是无声的导游，请各位沿路欣赏两边的竹姿，近显远隐，层出不穷，配以小亭小景，真可谓""竹径条条通幽处，游人处处画中…",134.0,118.7727847498,32.0761332367,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.77278475  32.07613324]
717055,江南第二泉,1,60.0,"雨花台风景区的著名景点""江南第二泉""，她原名雨花泉，泉有二孔，水出地面1米，纤湮缕浸，清洌甘美，色味俱绝，南宋著名爱国主义诗人陆游到四川任职时途经建康，登雨花台游览，用泉水沏茶，备加赞赏，品为二泉，位列金陵名泉之首。明代赵谦为二泉题…",255.0,118.7867554388,32.005925918,2,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.78675544  32.00592592]
704431,廖仲恺何香凝墓,2,88.0,,258.0,118.836153,32.062671,19,0.0,https://flight-feed.qunarzz.com/as3/180/image/poi_vishnu/be29ee48-9354-4591-996a-32f7366c54cb.jpg_480x360_10a96773.jpg_480x360_1cfd4ddd.jpg,[118.836153  32.062671]
716603,木末亭,1,60.0,"木末亭
清""金陵四十八景""的又一重要景观""木末亭""，位于雨花台东岗之巅，始建于明代。""木末""二字，最早见于屈原的《九歌？湘君》，意为高于树梢之上。以此名亭，谓亭秀出林木也；在雨花台建木末亭，还有另外一层含义，因为在木末亭畔，有泰伯祠、有…",260.0,118.7867390145,32.005829459,1,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.78673901  32.00582946]
709530,太平天国壁画艺术馆,1,84.0,,262.0,118.775443,32.045411,21,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-manager/img/9c0c92764e16d65d860cabf3bad21646.jpg_r_480x360x95_1db30077.jpg,[118.775443  32.045411]
718714,方孝孺墓,2,90.0,,264.0,118.789496,32.009222,21,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[118.789496  32.009222]
