,Unnamed: 0,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,中文名,英文名
3864,254,莲麻小镇Lianma Town,0,80.0,,,114.0121180611,23.8972492433,5,0.0,莲麻小镇,LianmaTown
3865,255,白云山索道Baiyun Mountain Cableway,0,88.0,,,113.3020787519,23.1635247263,4,0.0,白云山索道,BaiyunMountainCableway
3866,256,北京路文化旅游区,0,0.0,,,113.275468,23.132607,0,0.0,北京路文化旅游区,
3867,257,广东岭南职业技术学院图书馆喷水池,0,0.0,,,113.425673,23.173105,0,0.0,广东岭南职业技术学院图书馆喷水池,
3868,258,南沙滨海湿地景区Nansha Binhai Tourism Scenic Area,0,100.0,,,113.626336,22.756134,1,0.0,南沙滨海湿地景区,NanshaBinhaiTourismScenicArea
3869,259,黄埔古港Historic Site of Ancient Whampoa Anchorage,0,88.0,,,113.396026,23.095461,28,0.0,黄埔古港,HistoricSiteofAncientWhampoaAnchorage
3870,260,越秀山Yuexiu Mountain,0,90.0,,,113.2695779712,23.1440920992,10,0.0,越秀山,YuexiuMountain
3871,261,天河路商圈Tinho Town,0,94.0,,,113.336053,23.147072,2,0.0,天河路商圈,TinhoTown
3872,262,树德之光Light of Shude,0,88.0,,,113.2978537193,23.0714220446,1,0.0,树德之光,LightofShude
3873,263,黄婆洞水库Huangpodong Reservoir,0,90.0,,,113.312283,23.202052,2,0.0,黄婆洞水库,HuangpodongReservoir
3874,264,450米户外观景平台450m Observation Deck,0,94.0,露天平台宽阔，景色独好。,,113.330429,23.111712,10,0.0,米户外观景平台,mObservationDeck
3875,265,433米白云星空观光大厅433m Baiyun Starry Sightseeing Hall,0,82.0,白云和星空主题观光大厅,,113.330975,23.112381,9,0.0,米白云星空观光大厅,mBaiyunStarrySightseeingHall
3876,266,"广州增城大丰门风景区Dafeng Gate Scenic Area, Guangzhou Zengcheng",0,80.0,,,113.83946,23.599737,3,0.0,广州增城大丰门风景区,DafengGateScenicAreaGuangzhouZengcheng
3877,267,山顶景区-帽峰山森林公园Shan Ding Jingqu-Maofeng Mountain Forest Park,0,92.0,,,113.465284,23.309082,2,0.0,山顶景区帽峰山森林公园,ShanDingJingquMaofengMountainForestPark
3878,268,芙蓉水上世界公园Furong Swimming World Park,0,0.0,,,113.242,23.5189,0,0.0,芙蓉水上世界公园,FurongSwimmingWorldPark
3879,269,农趣园,0,94.0,,,113.255682,23.143578,1,0.0,农趣园,
3880,270,"六榕寺弘法堂Hongfa Hall, Liurong Temple",0,70.0,,,113.263,23.1354,2,0.0,六榕寺弘法堂,HongfaHallLiurongTemple
3881,271,榕荫游艇,0,0.0,,,113.257,23.143,0,0.0,榕荫游艇,
3882,272,华南理工大学大学城校区停车场-北一门(出入口),0,0.0,,,113.4096594913,23.0596275811,0,0.0,华南理工大学大学城校区停车场北一门出入口,
3883,273,生物岛国际公寓,0,80.0,,,113.3812669859,23.0683055064,2,0.0,生物岛国际公寓,
3884,274,霍英东纪念馆Fok Yingtung Memorial （North Gate 1）,0,90.0,,,113.624217,22.765846,2,0.0,霍英东纪念馆,FokYingtungMemorialNorthGate
3885,275,黄陂生态湿地园Huangpi Ecological Wetland Park,0,76.0,,,113.4367421057,23.1964052913,4,0.0,黄陂生态湿地园,HuangpiEcologicalWetlandPark
3886,276,流花西苑Liuhua Xiyuan Scenic Area,0,92.0,,564.0,113.2513265165,23.1435183945,38,0.0,流花西苑,LiuhuaXiyuanScenicArea
3887,277,东方寺Dongfang Temple,0,70.0,,612.0,113.231742,23.518534,2,0.0,东方寺,DongfangTemple
3888,278,百年炮楼Century Blockhouse,0,86.0,,181.0,113.2430604283,23.3059024811,6,0.0,百年炮楼,CenturyBlockhouse
3889,279,钱岗古村Qiangang Ancient Village,1,88.0,历史悠久，宋代建筑风格，保存完整的广府民居的典型代表。,37.0,113.552751,23.436448,7,0.0,钱岗古村,QiangangAncientVillage
3890,280,珠江琶醍啤酒文化创意艺术区Zhujiang Party Pier Beer Culture & Art Zone,8,92.0,,681.0,113.3464008841,23.1125659943,36,0.0,珠江琶醍啤酒文化创意艺术区,ZhujiangPartyPierBeerCultureArtZone
3891,281,广州抽水蓄能电站Guangzhou Pumped Storage Station,0,80.0,世界上最大的抽水蓄能电站，高科技与大自然的完美结合的特色景区。,39.0,113.964781,23.774731,11,0.0,广州抽水蓄能电站,GuangzhouPumpedStorageStation
3892,282,万顷沙镇Wanqingshazhen,2,84.0,,292.0,113.5588877601,22.7121618597,13,0.0,万顷沙镇,Wanqingshazhen
3893,283,三桠塘幽谷Sanyatang Valley,1,92.0,属亚热带山地雨林，气候温和，空气清新。基础设施完善，吃住玩行方便。,41.0,113.8172488092,23.7282044493,11,0.0,三桠塘幽谷,SanyatangValley
3894,284,李小龙祖居Residence of Bruce Lee,2,88.0,,685.0,113.243567,23.121286,49,0.0,李小龙祖居,ResidenceofBruceLee
3895,285,海珠广场Haizhu Square,4,90.0,,697.0,113.271904,23.120419,119,0.0,海珠广场,HaizhuSquare
3896,286,海珠湖公园Haizhu Lake Park,1,90.0,中心城区最大的人工湖，景色优美，骑单车兜兜风或坐船都很惬意。,141.0,113.330994,23.078539,197,0.0,海珠湖公园,HaizhuLakePark
3897,287,南沙湿地·寻梦园Nansha Wetland Park (Second Phase),0,80.0,,699.0,113.639677,22.600754,18,0.0,南沙湿地寻梦园,NanshaWetlandParkSecondPhase
3898,288,十八罗汉山森林公园Eighteen Arhats Mountain Forest Park,0,90.0,赏湖光山色，鸟语花香，还可登高望远。,90.0,113.412964,22.792373,63,0.0,十八罗汉山森林公园,EighteenArhatsMountainForestPark
3899,289,叠翠园Diecui Garden,0,88.0,,708.0,113.3836541452,23.0740825128,9,0.0,叠翠园,DiecuiGarden
3900,290,黄花岗七十二烈士陵园Huanghuagang 72 Martyrs Cemetery,0,90.0,为纪念中国同盟会而建造的烈士陵园。,722.0,113.301045,23.146766,264,0.0,黄花岗七十二烈士陵园,HuanghuagangMartyrsCemetery
3901,291,天堂顶风景区Tiantangding Sceneic Area,3,64.0,山高气爽，林木葱郁，峻岭错叠，具有秀、幽、奥等自然特色。,96.0,113.769484,23.632764,3,0.0,天堂顶风景区,TiantangdingSceneicArea
3902,292,儿童动物园,1,0.0,让孩子们和萌萌的小动物们来次亲密接触吧！小动物们不仅能萌化人们的内心，还能给孩子们带来一次难忘的回忆。,119.0,113.322337,23.003557,0,0.0,儿童动物园,
3903,293,圣心楼,0,0.0,,393.0,113.266578,23.120588,1,0.0,圣心楼,
3904,294,金蛇秘境Snake Travel,13,100.0,长隆野生动物世界为蛇年隆重打造的“金蛇秘境”，位于人气旺地青龙山二期，紧邻“恐龙圣地”侏罗纪森林，总占地数十万平方米。仿真生态环境、360度穹顶观蛇方式，将为游客带来前所未有的震撼观蛇感受。,85.0,113.321051,23.010463,2,0.0,金蛇秘境,SnakeTravel
3905,295,侏罗纪森林,1,0.0,侏罗纪森林位于长隆野生动物世界内，占地数十万平方米的全新侏罗纪森林，来自未来的机器人带你穿越时空隧道。,94.0,113.321283,23.011544,3,0.0,侏罗纪森林,
3906,296,沙面大街,4,92.0,沙面大街位于荔湾区，东起沙面东桥 ，西至沙基涌。是沙面岛上干道，各国风情建筑别具一格。,66.0,113.251479,23.11308,5,0.0,沙面大街,
3907,297,广州二龙山花园Erlong Mountain Ecological Park,0,84.0,,231.0,113.736507,23.359062,168,0.0,广州二龙山花园,ErlongMountainEcologicalPark
3908,298,南州公园Nanzhou Park,0,100.0,,854.0,113.430324743,23.0813221342,0,0.0,南州公园,NanzhouPark
3909,299,黄埔区中山公园Huangpu Zhongshan Park,0,90.0,,1125.0,113.424240807,23.0787266544,4,0.0,黄埔区中山公园,HuangpuZhongshanPark
3910,300,七星岗公园Qixinggang Park,0,86.0,,131.0,113.401566,23.001516,37,0.0,七星岗公园,QixinggangPark
3911,301,广州市儿童公园,0,60.0,,336.0,113.2609965043,23.1177264406,0,0.0,广州市儿童公园,
3912,302,盘古王旅游区Panguwang Tourist Area,1,80.0,,1138.0,113.162345,23.494114,52,0.0,盘古王旅游区,PanguwangTouristArea
3913,303,龙头山森林公园Longtoushan Forest Park,0,90.0,,1139.0,113.505341,23.105108,27,0.0,龙头山森林公园,LongtoushanForestPark
3914,304,蒲洲花园Puzhou Garden,1,80.0,,333.0,113.622941,22.768039,40,0.0,蒲洲花园,PuzhouGarden
3915,305,龙津西路,2,80.0,,250.0,113.248509,23.130094,2,0.0,龙津西路,
3916,306,广州美术学院Guangzhoumeishu College,1,90.0,,1159.0,113.2851020261,23.0992221832,157,0.0,广州美术学院,GuangzhoumeishuCollege
3917,307,华南理工大学South China University of Science and Technology,1,92.0,,248.0,113.351557,23.161069,216,0.0,华南理工大学,SouthChinaUniversityofScienceandTechnology
3918,308,石围塘站Shiweitang Railway Station,1,80.0,广州最古老的火车站，拍摄怀旧风格照片的好去处。,82.0,113.233784,23.111052,62,0.0,石围塘站,ShiweitangRailwayStation
3919,309,陈田花园Chentian Garden,1,90.0,,1110.0,113.298768,23.216727,28,0.0,陈田花园,ChentianGarden
3920,310,深井古村Shenjing Ancient Village,1,86.0,,1168.0,113.415391,23.082073,20,0.0,深井古村,ShenjingAncientVillage
3921,311,黄龙带,0,60.0,良口镇黄龙带的杨梅从浙江等地移植，点缀于黄龙带山水之间，连绵蜿蜒近万亩，分布于联群、胜塘、梅树、联平村，是广州地区目前唯一连片的最大的杨梅林。,1184.0,113.74039,23.77054,1,0.0,黄龙带,
3922,312,神木文化园,0,80.0,神木文化园于一月至三月举办“神木奇花展”，巨资全力打造“百花齐放贺新春、千条乌木闹元宵、万棵樱花庆三八”的震撼景象！,1187.0,113.424424,22.922596,1,0.0,神木文化园,
3923,313,越秀区博物馆Temple of the Five Immortals (Wuxian Guan),2,84.0,广州建城2000年的标志之一，祭祀的是当年的五仙。,108.0,113.26625,23.1266,143,0.0,越秀区博物馆,TempleoftheFiveImmortalsWuxianGuan
3924,314,沿江路酒吧街Yanjiang Road Pub Street,0,90.0,,31.0,113.3170407563,23.0398260375,48,0.0,沿江路酒吧街,YanjiangRoadPubStreet
3925,315,二沙岛Ersha Island,1,94.0,珠江上的江心岛，景色优美，广东省的体育训练基地，也是高级住宅的聚集地，还有很多展馆。,74.0,113.3113470063,23.1158791629,136,0.02,二沙岛,ErshaIsland
3926,316,天河公园Tianhe Park,2,88.0,天河区的大型公园，可以游岭南园林粤晖园，景色优美，邓世昌衣冠冢也在这里。,199.0,113.374491,23.133931,567,0.0,天河公园,TianhePark
3927,317,广州起义烈士陵园Guangzhou Uprising Martyrs Cemetery,1,90.0,,437.0,113.292235,23.135765,232,0.0,广州起义烈士陵园,GuangzhouUprisingMartyrsCemetery
3928,318,中信广场,15,88.0,广州市地标性建筑广场，国际品牌云集，商业金融业繁华，华南第一高楼中信大厦坐落于此。,257.0,113.331298,23.147491,15,0.01,中信广场,
3929,319,荔湾博物馆Liwan Museum,1,88.0,,122.0,113.242751,23.125465,100,0.0,荔湾博物馆,LiwanMuseum
3930,320,东站广场水景瀑布Waterscape Falls In East Station Plaza,1,84.0,,320.0,113.331374,23.152363,223,0.0,东站广场水景瀑布,WaterscapeFallsInEastStationPlaza
3931,321,人民公园Guangzhou City People's Park,2,88.0,,316.0,113.270815,23.133405,140,0.01,人民公园,GuangzhouCityPeoplesPark
3932,322,九龙泉Jiulong Fountain,2,86.0,,438.0,113.307159,23.179803,21,0.0,九龙泉,JiulongFountain
3933,323,广州解放纪念像Guangzhou Liberation Statue,3,88.0,,281.0,113.2725248501,23.1206308534,44,0.0,广州解放纪念像,GuangzhouLiberationStatue
3934,324,萝岗风景区Luogang Scenic Resort,1,92.0,,81.0,113.532843,23.190129,45,0.0,萝岗风景区,LuogangScenicResort
3935,325,五羊石雕Five Goats Statue,5,90.0,广州市的标志，是美好传说的纪念，也是“羊城”名字的由来。,287.0,113.269391,23.144145,227,0.0,五羊石雕,FiveGoatsStatue
3936,326,康有为万木草堂,1,80.0,康有为，广东南海人，世称康南海，是当年提出戊戌变法维新运动的主要领导人。戊戌变法是针对清政府腐败无能而提出来的。1891年至1897年，康有为在广州创办了万木草堂，宣传维新理想。培养与造就大批变法维新骨干(如梁启超等)。康有为在万木草堂亲自…,440.0,113.277974935,23.1318271059,1,0.0,康有为万木草堂,
3937,327,暨南大学Jinan University,2,90.0,国内第一所华侨学府，校园内充满了书卷气息与南国景色。,133.0,113.35451,23.136831,284,0.0,暨南大学,JinanUniversity
3938,328,怀圣寺Huaisheng Mosque,1,84.0,,305.0,113.2654273399,23.1290711671,63,0.0,怀圣寺,HuaishengMosque
3939,329,天河东站绿化广场,3,70.0,天河东站绿化广场位于广州市新城市轴线上，占地面积4.7万平方米，于1998年9月中旬动工，1999年7月1日正式完成并交付使用。广场中央绿地2.6万平方米，铺种马尼拉草18315平方米，其中有6000平方米种植标志性的纹样，分围种植1300平方米的福建茶绿篱。…,444.0,113.3310410818,23.1520911095,2,0.0,天河东站绿化广场,
3940,330,漱珠岗Shuzhu Hillock,1,82.0,,309.0,113.299942,23.091297,32,0.0,漱珠岗,ShuzhuHillock
3941,331,广州水果世界,1,0.0,"广州水果世界是由广州市果树科学研究所创建于1996年，地处广州市白云区九佛镇，占地面积135公顷，是一个集水果科研、生产示范、技术推广、技术培训、现代农业展示于一体的多功能现代化水果科研示范基地。
广州水果世界是国家农业部南亚热带名优水…",147.0,113.2892032029,23.1394720615,1,0.0,广州水果世界,
3942,332,广东电视塔文化游乐中心,2,0.0,广东电视塔文化游乐中心建在越秀山北峰上，塔高二百米。海拔二百五十米。钢筋铁骨，傲然矗立。电视塔有四级平台，下面两级开辟为“中心”高的第一平台。这平台面积三百多平方米，为“星河座”的音乐茶座。在茶色玻璃环绕中，到处装点着闪烁的七彩饰…,313.0,113.2755606922,23.1473423937,0,0.0,广东电视塔文化游乐中心,
3943,333,正果寺Zhengguosi,1,82.0,,2.0,113.902198,23.425034,13,0.0,正果寺,Zhengguosi
3944,334,时尚天河3D动漫娱乐馆Fashion Tianhe 3D Animation Entertainment Hall,0,92.0,,37.0,113.3320662021,23.1396007538,41,0.0,时尚天河动漫娱乐馆,DFashionTianheDAnimationEntertainmentHall
3945,335,1850创意园1850 Creative Park,1,88.0,,158.0,113.249641,23.102008,46,0.0,创意园,CreativePark
3946,336,华林寺Hualin Temple,1,86.0,,453.0,113.253216,23.122428,70,0.0,华林寺,HualinTemple
3947,337,天河儿童公园Jishan Olive Park,2,84.0,,454.0,113.436738,23.139513,36,0.0,天河儿童公园,JishanOlivePark
3948,338,清真先贤古墓Muslim Hero Tomb,1,86.0,,306.0,113.266041,23.148466,14,0.0,清真先贤古墓,MuslimHeroTomb
3949,339,圆玄道观The Yuen Yuen Taoist Temple Of Guangdong,1,90.0,广东省道教学院所在地，大殿仿天坛造型，青铜制成的老子像非常壮观。,1.0,113.186642,23.405862,239,0.0,圆玄道观,TheYuenYuenTaoistTempleOfGuangdong
3950,340,花都盘古王庙Huadu Pan'gu Temple,2,72.0,,462.0,113.1625851346,23.4721614093,14,0.0,花都盘古王庙,HuaduPanguTemple
3951,341,东郊公园Eastern Suburbs Park,1,88.0,,105.0,113.3805818601,22.9560813904,25,0.0,东郊公园,EasternSuburbsPark
3952,342,"增城高埔广府民居Gaobu Canton Residence, Zengcheng",1,0.0,,4.0,113.7417700722,23.4696903229,0,0.0,增城高埔广府民居,GaobuCantonResidenceZengcheng
3953,343,广州南粤苑Guangzhou Nanyue Court,4,90.0,一座岭南风格的园林，展现了当地的文化与民俗。,465.0,113.295986,22.904203,183,0.0,广州南粤苑,GuangzhouNanyueCourt
3954,344,中华全国总工会旧址Zhonghua National Federation of Trade Unions Site,1,84.0,,298.0,113.284248,23.125529,55,0.0,中华全国总工会旧址,ZhonghuaNationalFederationofTradeUnionsSite
3955,345,东风公园Dongfeng Park,1,88.0,,468.0,113.3196550765,23.1487445831,74,0.0,东风公园,DongfengPark
3956,346,广州制造,0,0.0,,1436.0,113.3876447975,23.0422642274,0,0.0,广州制造,
3957,347,华南农业大学South China Agricultural University,1,92.0,,321.0,113.361423,23.163965,64,0.0,华南农业大学,SouthChinaAgriculturalUniversity
3958,348,南亭村Nantingcun,0,90.0,,469.0,113.3936578463,23.0411987114,18,0.0,南亭村,Nantingcun
3959,349,西关古玩城Xiguan Antique City,0,84.0,,1667.0,113.243922,23.1266,20,0.0,西关古玩城,XiguanAntiqueCity
3960,350,y8y8,1,0.0,,1810.0,113.400980918,23.0669508408,0,0.0,,yy
3961,351,城隍庙Guangzhou City God Temple,1,88.0,供奉着刘䶮、海瑞、杨椒山，位于主殿的漆壁画值得一看，广府庙会也在这里举办。,471.0,113.2775,23.132731,135,0.0,城隍庙,GuangzhouCityGodTemple
3962,352,沙角村,0,0.0,,,113.404255,22.852561,0,0.0,沙角村,
3963,353,白云龙舟基地,0,0.0,,,113.192306,23.234314,0,0.0,白云龙舟基地,
3964,354,广州国家版本馆 (文沁阁),0,0.0,,,113.706428,23.696463,0,0.0,广州国家版本馆文沁阁,
3965,355,仙人迹,0,0.0,,,113.613682,23.423333,0,0.0,仙人迹,
3966,356,拦河坝大桥,0,0.0,,,113.352737,23.405964,0,0.0,拦河坝大桥,
3967,357,蒲洲炮台,0,0.0,,,113.621459,22.770896,0,0.0,蒲洲炮台,
3968,358,塘坑村,0,0.0,,,113.578629,22.761103,0,0.0,塘坑村,
3969,359,沙路炮台遗址公园,0,0.0,,,113.452778,23.069585,0,0.0,沙路炮台遗址公园,
3970,360,蒋氏宗祠,0,0.0,,,113.399985,23.022869,0,0.0,蒋氏宗祠,
3971,361,梁氏宗祠,0,0.0,,,113.244089,23.127468,0,0.0,梁氏宗祠,
3972,362,毓灵桥,0,0.0,,,113.252441,23.094478,0,0.0,毓灵桥,
3973,363,时尚天河商业广场-型动街区,0,0.0,,,113.331309,23.141041,0,0.0,时尚天河商业广场型动街区,
3974,364,北亭村,0,0.0,,,113.380203,23.056517,0,0.0,北亭村,
3975,365,东园蒋公祠,0,0.0,,,113.401398,23.023397,0,0.0,东园蒋公祠,
3976,366,东林梁公祠,0,0.0,,,113.381475,23.05817,0,0.0,东林梁公祠,
3977,367,西山村,0,0.0,,,113.460018,23.006464,0,0.0,西山村,
3978,368,育廉馆展厅,0,0.0,,,113.457788539,23.165950989,0,0.0,育廉馆展厅,
3979,369,陈氏宗祠,0,0.0,,,113.487057,22.972598,0,0.0,陈氏宗祠,
3980,370,南畦陈公祠,0,0.0,,,113.48701,22.972473,0,0.0,南畦陈公祠,
3981,371,金坑水库,0,0.0,,,113.527516,23.267715,0,0.0,金坑水库,
3982,372,越秀儿童公园,0,0.0,,,113.261008,23.117752,0,0.0,越秀儿童公园,
3983,373,横沙书香街历史风貌区,0,0.0,,,113.456953,23.114042,0,0.0,横沙书香街历史风貌区,
3984,374,下沙村,0,0.0,,,113.456607,23.110676,0,0.0,下沙村,
3985,375,子沙村,0,0.0,,,113.376096,22.859756,0,0.0,子沙村,
3986,376,黄氏大宗祠,0,0.0,,,113.297713,22.96713,0,0.0,黄氏大宗祠,
3987,377,积优石榴仓创意库,0,0.0,,,113.261198,23.100006,0,0.0,积优石榴仓创意库,
3988,378,夏埔村,0,0.0,,,113.573324,23.11375,0,0.0,夏埔村,
3989,379,幸福里村,0,0.0,,,113.474459,23.10833,0,0.0,幸福里村,
3990,380,外婆家度假村,0,0.0,,,113.622618,23.475373,0,0.0,外婆家度假村,
3991,381,广州云道,0,0.0,,,113.273632,23.147365,0,0.0,广州云道,
3992,382,三捷何公祠,0,0.0,,,113.4466575121,23.2661242804,0,0.0,三捷何公祠,
3993,383,钟氏古墓群,0,0.0,,,113.528079,23.189851,0,0.0,钟氏古墓群,
3994,384,钟氏大宗祠,0,0.0,,,113.534103,23.187784,0,0.0,钟氏大宗祠,
