,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,中文名,英文名
945,天庆寺旧址,0,0.0,天庆寺旧址位于崇文区东晓市街。其东与南药王庙毗邻，为辽代的水泰寺。元代至元九年(1272)重建时，发现一口废钟刻有“天庆”二字，经考证是辽代年号，因此就 以“天庆”为寺名。寺墙上嵌有“天庆禅林”石额，是后世人镌刻。旧址辟为天坛少年之家。,1050.0,116.3850851552,39.9189874018,0,0.0,天庆寺旧址,
946,云居寺·石经山Yunju Temple · Shijingshan,1,92.0,,1051.0,115.781581,39.615352,85,0.0,云居寺石经山,YunjuTempleShijingshan
947,秀峰寺Xiufeng Temple,1,86.0,,1052.0,116.107397,40.070551,3,0.0,秀峰寺,XiufengTemple
948,火神庙,4,0.0,火神庙在和平门外琉璃厂东街29号。琉璃厂于清乾隆年间已有不少书肆，书肆最忌火灾，迷信者拜火神以求免，火神庙由此而来。以前每届农历正月初四到十五日止，琉璃厂及廊房头条各古玩店多在此出摊，书画、字帖、珠宝、翡翠琳琅满目，故又名文化商场。…,1053.0,116.2136433144,39.8296227066,0,0.0,火神庙,
949,大兴西瓜博物馆Daxing Watermelon Museum,2,86.0,,424.0,116.32954,39.64023,15,0.0,大兴西瓜博物馆,DaxingWatermelonMuseum
950,三峪风景区,2,0.0,"三峪风景区位于密云县城西15公里处。这里奇峰秀水、山野长城、巴蜀文化等诸多景致构成了具有多种特色的三峪风情。
三峪风景区由牛盆峪、石塘峪、白道峪三峪构成。主景区牛盆峪水秀峰奇，高崖悬瀑，溪流涓涓，鸟语花香，古长城在山顶上伏卧，构成美…",1054.0,116.7404244492,40.4844235591,0,0.0,三峪风景区,
951,五顶庙,1,0.0,"五顶庙是北京最著名的五座泰山神庙，亦称碧霞元君庙，分别为东顶、西顶、南顶、北顶、中顶。
东顶在东直门外，俗呼东顶。因庙侧有一株数百年的老榆树，顺义、通县一带人又称为孤榆树庙，现已无存。
南顶位于丰台区大红门外南顶村，建于明代，清乾隆…",482.0,116.4160658522,39.8497340874,0,0.0,五顶庙,
952,榆河桥,1,0.0,"榆河桥在海淀区永丰乡西玉河村北约500米处的榆河河道上。又名水福桥。早在元代即已建有桥梁，原桥为木制。清康熙年间，因大学士明珠葬于附近，其家人遂重修此桥，易木为石，名永福桥。
桥呈东西走向，为五孔花岗岩石板桥。桥长22米，宽5．75米，桥…",1056.0,116.2377598161,40.1069589038,0,0.0,榆河桥,
953,门头沟东胡林人遗址Mentougou Donghulinren Ruins,1,90.0,,1057.0,115.750481,39.995772,0,0.0,门头沟东胡林人遗址,MentougouDonghulinrenRuins
954,妫海远航,0,0.0,"妫海远航--乘仿古龙舟或快艇驰骋于绿水青山之间。该景区是展示夏都延庆生态环境的新靛点，其水面五千余亩，水路往返16.4公里，是您郊游的理想去处。
当您乘船浏览时，两岸风光以及远处高山尽收眼底。船在画中游，人在画中行。蓝天白云、湖光山色交…",1058.0,115.9695165404,40.4627142048,0,0.0,妫海远航,
955,王佐乡,0,0.0,"王佐乡旅游资源丰富，西北部有佛门沟、极乐峰古岩洞群等山地古文化遗址；西部为万亩果园及人造森林；西南部为青龙湖公园，中部为南宫现代化新农村。
值得一提的是南宫村。这里建起了南宫苑公园、南宫新农村小区、南宫商贸文化街等人文景观，并且在…",1059.0,116.1609222426,39.807366293,0,0.0,王佐乡,
956,摩诃庵Mohe Nunnery,2,92.0,,301.0,116.298449,39.935872,18,0.0,摩诃庵,MoheNunnery
957,"番字石刻Stone Carvings of Northern Minorities, Miyun County",0,60.0,,21.0,116.8977296693,40.7462877468,0,0.0,番字石刻,StoneCarvingsofNorthernMinoritiesMiyunCounty
958,基督教青年会旧址,1,0.0,"基督教青年会旧址在东城区东单北大街3号。
青年会旧址是一座红砖砌筑的3层小楼，占地360平方米。1911年，由美国人捐建。原会所已全部拆除。青年会借用东单北大街21号原基督教圣经会旧址办公。",1060.0,116.2899619722,39.8655011885,0,0.0,基督教青年会旧址,
959,天寿庵,1,0.0,天寿庵在西城区龙头井42号。建于清代。坐北朝南，有山门、前殿、后殿。前殿和后殿两侧均有耳房。为西城区保护文物。,492.0,116.3941835265,39.9403597991,0,0.0,天寿庵,
960,斋堂城遗址,1,0.0,斋堂城遗址位于门头沟区斋堂镇斋堂村，是东通京师、西达河北省至蒙古高原的大道，明代建城于此，扼守古道通途。,1063.0,115.7040408005,39.9796523023,1,0.0,斋堂城遗址,
961,汉经厂与番经厂旧址,1,0.0,"汉经厂与番经厂旧址位于嵩祝寺、法渊寺和智珠寺。
汉经厂与番经厂旧址据""法渊夺碑记""拓片载乾隆御笔：""法渊寺在嵩祝寺左，其右则智珠寺，佛宇毗连，皆前明经厂旧址也。明永乐间以延致喇嘛传写梵经，故有番经厂、汉经厂之名。""番经厂专门印刷喇嘛用…",1064.0,116.4229559187,39.915768633,0,0.0,汉经厂与番经厂旧址,
962,"门头沟东魏武定三年刻石Carved Stone in the Third Year of Wuding in the Eastern Wei Dynasty, Mentougou",1,100.0,,1065.0,115.9444946073,39.8277159087,2,0.0,门头沟东魏武定三年刻石,CarvedStoneintheThirdYearofWudingintheEasternWeiDynastyMentougou
963,昌平菩萨鹿乡居旅游度假村Changping Pusalu Rural Tourist Resorts,1,0.0,,325.0,116.1454434656,40.20435056,0,0.0,昌平菩萨鹿乡居旅游度假村,ChangpingPusaluRuralTouristResorts
964,白塔庵塔,1,100.0,白塔庵塔在中国画研究院内。20世纪40年代此处有庵因塔而名。相传明建文帝在“靖难之役”中逃出南京，削发为僧，晚年来到北京，死后葬于西山，并建衣钵塔，塔讹称建文帝衣钵塔。塔高25米，为覆钵式，塔基为单层须弥座，座上为6层雕刻而成的仰莲，塔…,1066.0,116.3506329101,39.9817967099,1,0.0,白塔庵塔,
965,北京江西会馆旧址Beijingjiangxi Association Site,0,74.0,,1067.0,116.381225,39.903873,3,0.0,北京江西会馆旧址,BeijingjiangxiAssociationSite
966,白岭关,1,100.0,白岭关风景区距北京一百二十八公里，该景以著名的“白岭关”长城为核心，分布在海拔九百十六米高的燕山山脉上。驻足白岭关上，北望可一览广阔的北国风光；东眺可见著名的京东“第一峰”雾灵山及南侧群峰，西临司马台长城。景观之壮美不是一般地可去…,1068.0,117.3583836379,40.6640858621,3,0.0,白岭关,
967,洵贝勒府Doroi Beile Mansion,2,94.0,,1069.0,116.3811401255,39.9197425842,23,0.0,洵贝勒府,DoroiBeileMansion
968,张营文化遗址Zhangying Culture Ruins,1,100.0,,1070.0,116.2922504714,40.2203559875,2,0.0,张营文化遗址,ZhangyingCultureRuins
969,沈家本故居Former Residence of Shen Jiaben,0,86.0,,1072.0,116.378323,39.903358,9,0.0,沈家本故居,FormerResidenceofShenJiaben
970,照塔,0,80.0,"照塔位于房山区南尚乐乡塔照村东的山巅。建于辽代。
塔坐北朝南，为八角形七级密檐砖塔，通高15米。此塔当地传说为风水塔。塔基为须弥座，高3米，每面宽 2．2米。中部塔身高2．2米，每面宽1．75米。塔身正面有券门，其它各面设假门和假窗。塔身之上…",1075.0,115.7709803058,39.5480583347,2,0.0,照塔,
971,吕祖宫Lvzu Palace,1,90.0,,1076.0,116.363846,39.918652,28,0.0,吕祖宫,LvzuPalace
972,将军坨,0,0.0,将军坨风景区位于北京市房山区河北镇檀木港村。是生态型自然风景区，总面积1680亩，其中果园370亩，风景林230亩，果树有杏、桃、苹果、核桃、柿子等；百草园有白菊、柴胡、沙参、野姜、连翘、桔梗等。为国家级A级景区。,1077.0,115.9715642219,39.8446706471,0,0.0,将军坨,
973,北京舞蹈学院Beijing Dancing Academy,0,80.0,北京舞蹈学院坐落于北京学府林立的海淀区，是新中国建立的第一所专业舞蹈教育院校，被外界称为“舞蹈家摇篮”。,1078.0,116.3327117148,39.9586087183,1,0.0,北京舞蹈学院,BeijingDancingAcademy
974,天池山,1,0.0,,1079.0,115.570255,39.648981,0,0.0,天池山,
975,梁启超故居Liangqichao Former Residence,1,80.0,,1080.0,116.430116,39.944086,30,0.0,梁启超故居,LiangqichaoFormerResidence
976,北京蟠桃宫Beijing Peach Palace,1,84.0,,458.0,116.4398596296,39.9071488141,7,0.0,北京蟠桃宫,BeijingPeachPalace
977,唐指山风景区tang zhi shan feng jing qu,1,88.0,,1081.0,116.8195745136,40.2765645013,4,0.0,唐指山风景区,tangzhishanfengjingqu
978,清河西汉古城遗址Haidian Qinghe Western Han Ancient City Ruins,1,0.0,,1082.0,116.330538,40.032959,0,0.0,清河西汉古城遗址,HaidianQingheWesternHanAncientCityRuins
979,万松老人塔Wansong Old Man Tower,1,94.0,,525.0,116.3802196288,39.9272624766,23,0.0,万松老人塔,WansongOldManTower
980,瑞云寺Fangshanruiyun Temple,1,50.0,,1086.0,115.659932,39.860802,2,0.0,瑞云寺,FangshanruiyunTemple
981,房山古塔Fangshan Ancient Tower,1,90.0,,1087.0,116.1543017951,39.7423553467,15,0.0,房山古塔,FangshanAncientTower
982,金中都城墙遗址公园Wanquan Park,2,88.0,,397.0,116.3368185134,39.867823,29,0.0,金中都城墙遗址公园,WanquanPark
983,莲花寺Lianhua Temple,1,0.0,,1088.0,116.114061,40.053108,0,0.0,莲花寺,LianhuaTemple
984,张坊村塔,0,0.0,"张坊村塔位于房山张坊村。辽天庆六年(1116)始建。
塔为八角形五级密檐石塔。通高6米。塔座分上、中、下三层：上部是圆形的石雕仰莲托,中、下部为两层须弥座，周身浮雕人物、动物图案。塔的中部是独石制就的八角幢身，因上面刻有经文，所以俗称“经…",1089.0,115.7115825316,39.583820367,0,0.0,张坊村塔,
985,明皇城东安门遗址Dong'anmen Ming Imperial Palace Relics,1,88.0,,1090.0,116.4133101502,39.9217470426,17,0.0,明皇城东安门遗址,DonganmenMingImperialPalaceRelics
986,西城双塔庆寿寺原址,1,82.0,,1091.0,116.374576502,39.9054679871,7,0.0,西城双塔庆寿寺原址,
987,逍遥骑士农庄Xiaoyaoqishi Farm,0,64.0,,334.0,116.5040634069,40.1674842834,4,0.0,逍遥骑士农庄,XiaoyaoqishiFarm
988,万佛堂花塔,1,0.0,"万佛堂花塔是万佛堂孔水洞的组成部分。花塔建于辽咸雍六年(1070)，是中国现存准确年代最早的花塔。
塔坐北朝南，砖结构，通高约24米。下部平面八角形，上部呈笋状。须弥座高5米，笋状塔身，下侧嵌镶两层楼阁。往上至顶是佛龛，内各供佛像。每龛下，…",1092.0,115.9946070123,39.7970273604,1,0.0,万佛堂花塔,
989,北京拈花寺Nianhua Temple,1,92.0,,1093.0,116.3936138319,39.9529196848,14,0.0,北京拈花寺,NianhuaTemple
990,金炉圣母铸钟娘娘庙,1,100.0,"金炉圣母铸钟娘娘庙在西城区小黑虎胡同24、26号。始建年代不详。清顺治、乾隆、道光年间几次重修。庙内原有四次重修碑记。
庙坐北朝南，中轴线上依次为山门1间，砖券门石门额上书“金炉圣母铸钟娘娘庙”，前殿3间，中殿3间，东西配殿各3间，后殿3间…",1094.0,116.3722103795,39.9192557566,1,0.0,金炉圣母铸钟娘娘庙,
991,一处长安寺,1,0.0,"长安寺位于公园大门以南一里多地，原名""善应寺""创建于明弘治十七年（1504年）。后历经修建，规模日大，改称长安寺。 长安寺西倚翠微山，坐西朝东，红墙围绕，两进四合。入门便是一砖石景壁，上有""登欢喜地""四字。沿西向甬路前行，登数十级台阶为该…",1095.0,116.1869054098,39.9634467303,2,0.0,一处长安寺,
992,北京辛亥滦州革命纪念塔Beijing Luanzhou Xinhai Revolution Cenotaph,1,0.0,,1096.0,116.1657155107,40.0589561462,0,0.0,北京辛亥滦州革命纪念塔,BeijingLuanzhouXinhaiRevolutionCenotaph
993,三圣庵Beijing Sansheng Nunnery,1,86.0,,1098.0,116.3822206331,39.886761857,17,0.0,三圣庵,BeijingSanshengNunnery
994,密云曹家路营城遗址Miyun Caojialu Camp Site,1,100.0,,22.0,117.4323223765,40.6550979614,3,0.0,密云曹家路营城遗址,MiyunCaojialuCampSite
995,平西抗日纪念馆Pingxi Kangri Zhanzheng Memorial Hall,1,94.0,,1100.0,115.594507,39.644945,8,0.0,平西抗日纪念馆,PingxiKangriZhanzhengMemorialHall
996,九道弯大峡谷Jiudaowan Canyon,1,78.0,,23.0,116.786064,40.548211,14,0.0,九道弯大峡谷,JiudaowanCanyon
997,于庄塔Fangshan Yuzhuang Tower,0,74.0,,1102.0,116.073186,39.681536,5,0.0,于庄塔,FangshanYuzhuangTower
998,北京长辛店补习学校旧址Beijing Zhangxindian Buxi Xuexiao Site,1,96.0,,1103.0,116.208261,39.833579,4,0.0,北京长辛店补习学校旧址,BeijingZhangxindianBuxiXuexiaoSite
999,首云铁人训练营,0,0.0,北京首云“铁人训练营”隶属于首云铁矿，位于北京市密云县境内，距密云县城16公里，距北京80公里。首云铁矿始建于1959年，1970年建 成投产，是集采矿、选矿、竖炉焙烧连续生产工艺为一体的国有中型冶金矿山企业，曾隶属于北京市冶金局和首钢总公司…,1104.0,116.9986601554,40.3729628822,0,0.0,首云铁人训练营,
1000,石城乡,0,0.0,"石城乡位于北京市东北部、密云县西北部，乡域总面积248.5平方公里，19个行政村，总人口7094人，是远近闻名的""旅游之乡""。
石城乡人民政府位于北京市东北部，密云县西北部，北迄白河谷地，东抵密云水库，西与怀柔交界，京通铁路斜穿东南，乡内有石塘…",1114.0,116.8243649151,40.5478661033,0,0.0,石城乡,
1001,岫云观,1,0.0,"岫云观在房山区琉璃河中学院内。建于明代，原名恩惠寺，俗称老公庙。
主要建筑在中轴线上，仅存皋殿、三清殿和吕祖阁。岫云观古建筑是研究明代建筑工艺的实物资料，为房山县重点保护文物。",1116.0,117.3936528421,40.6532748965,0,0.0,岫云观,
1002,朱彝尊故居Zhuyizun Former Residence,1,0.0,,1117.0,116.3845073433,39.9027660314,0,0.0,朱彝尊故居,ZhuyizunFormerResidence
1003,北京都城隍庙大殿Huang Temple Ancestral House,1,86.0,,1118.0,116.3605918099,39.913106277,16,0.0,北京都城隍庙大殿,HuangTempleAncestralHouse
1004,百仙神洞,1,0.0,"百仙神洞位于虎峪沟西南，是由虎峪自然风景区旅游服务公司前任总经理张存海创意，工艺美术大师徐岚先生规划设计，然后开发建设成功。
洞穴得天造化，又历经数十年开凿，曲折幽深，宏伟奇特。百余尊中国神仙彩塑荟萃其中，匠心独运，构思奇巧，浑然…",1119.0,116.1519537602,40.2803169083,0,0.0,百仙神洞,
1005,智慧谷,1,0.0,"“智慧谷”位于怀柔县雁栖镇交界河村，是一个集知识性、趣味性、娱乐性为一体的青少年科学考察园地。这里群山环抱，气候温和，空气清新，海拔300--1000米，属燕山山脉中段的自然山系。
该区域自然资源丰富，山地森林覆盖率达（乔灌草总覆盖率）89%…",1121.0,116.6061248576,40.4722515849,0,0.0,智慧谷,
1006,永山宅院Huoqiying Site,1,90.0,,1122.0,116.2970722582,39.9683175968,8,0.0,永山宅院,HuoqiyingSite
1007,刘少奇革命活动纪念地,1,0.0,"刘少奇革命活动纪念地在西城区砖塔胡同四眼井lO号(今南四眼井2号)。
刘少奇(1898―1969)，湖南省宁乡县人。1937年2月，刘少奇带领中共中央北方局机关由天津搬到北平，在此处居住。这里是刘少奇当时的秘书林枫和译电员郭明秋的家。当时刘少奇使用的…",506.0,116.3727688572,39.9276324125,0,0.0,刘少奇革命活动纪念地,
1008,文峰塔,2,0.0,文峰塔位于平谷县东高村镇东高村东500米的山顶上。始建于明代 ，清道光二十四年(1844)重修。塔为六棱实心，共分三层，通高8米，南北各有一块石刻镶于其中，是平谷县现存唯一的古塔。,1123.0,117.1478508728,40.1199752578,1,0.0,文峰塔,
1009,天华洞,3,80.0,"天华洞风景区位于怀柔县慕田峪长城以北，距怀柔县城28公里，距北京80公里，是集人文与自然景观于一体的旅游区，总面积12平方公里。
天华洞景区内植被繁茂，空气清新，分为天华洞探古揽胜、巨龙关、百孝园及疗养度假四大景区。
天华洞是天然形成的石…",1124.0,116.4235293899,40.455075028,1,0.0,天华洞,
1010,应公长老寿塔,0,0.0,"应公长老寿塔位于房山区岳各庄乡天开村北。俗称和尚塔。建于元代大德五年(1301)二月。
塔南向，六角形五级檐式砖塔，通高12米，须弥座上砌三层莲花。柱形塔身正面开拱门，门楣上端嵌铭文：“应公长老寿塔”。东南、西南两面又嵌铭各一方。正面设假…",1125.0,115.846310463,39.6340100818,0,0.0,应公长老寿塔,
1011,龙仙宫Longxian Palace,1,0.0,,1127.0,115.7446815984,39.672668457,0,0.0,龙仙宫,LongxianPalace
