,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,中文名,英文名
1081,朱家角镇市民广场体育公园,0,0.0,,,121.0500660687,31.112101952,0,0.0,朱家角镇市民广场体育公园,
1082,锦绣文化公园,0,90.0,,,121.551858,31.197058,1,0.0,锦绣文化公园,
1083,川源公园,0,0.0,,,121.437824,31.023391,0,0.0,川源公园,
1084,浦康休闲公园,0,0.0,,,121.5081377457,31.1106944528,0,0.0,浦康休闲公园,
1085,吴淞铁路淞沪铁路历史图文陈列室,0,0.0,,,121.5016120602,31.3751194994,0,0.0,吴淞铁路淞沪铁路历史图文陈列室,
1086,宝山地震科普馆,0,0.0,,,121.452880712,31.3848620325,0,0.0,宝山地震科普馆,
1087,人口文化风情园,0,0.0,,,121.594202,31.03367,0,0.0,人口文化风情园,
1088,民春绿地,0,0.0,,,121.672493,31.28235,0,0.0,民春绿地,
1089,达令港公园,0,0.0,,,121.5158241003,30.9908979454,0,0.0,达令港公园,
1090,蓝调花园,0,0.0,,,121.5083898393,31.2133680515,0,0.0,蓝调花园,
1091,碧云绿地,0,0.0,,,121.6113401125,31.2446716519,0,0.0,碧云绿地,
1092,上海手工艺朱家角展示馆,0,0.0,,,121.0567091836,31.1172780449,0,0.0,上海手工艺朱家角展示馆,
1093,Dream Land萌芽熊妙想奇境,0,0.0,,,121.316609,31.201641,0,0.0,萌芽熊妙想奇境,DreamLand
1094,颛联休闲公园,0,0.0,,,121.40973,31.069637,0,0.0,颛联休闲公园,
1095,松江民防科普馆,0,0.0,,,121.2273971505,31.0125225844,0,0.0,松江民防科普馆,
1096,黄酒博物馆,0,0.0,,,121.3820074022,31.3651017918,0,0.0,黄酒博物馆,
1097,儿童拓展公园,0,0.0,,,121.2732110467,31.3502085357,0,0.0,儿童拓展公园,
1098,世纪绿苑,0,0.0,,,121.262976,31.420216,0,0.0,世纪绿苑,
1099,盘古公园,0,0.0,,,121.4596679414,31.4042620141,0,0.0,盘古公园,
1100,上海印象光绘艺术馆(东方明珠塔旗舰店 ),0,90.0,,,121.506681,31.24524,0,0.0,上海印象光绘艺术馆东方明珠塔旗舰店,
1101,活的3d博物馆,0,0.0,,,121.4190964187,31.2393211538,0,0.0,活的博物馆,d
1102,绿地钻石博物馆,0,0.0,,,121.3079867171,31.1906673463,0,0.0,绿地钻石博物馆,
1103,Luck Gallery运气画廊,0,80.0,,,121.4583461922,31.2382138099,0,0.0,运气画廊,LuckGallery
1104,上海杨培明宣传画收藏艺术馆,0,0.0,,,121.4401892565,31.2217126409,0,0.0,上海杨培明宣传画收藏艺术馆,
1105,AED(工银中心上海世博展览馆),0,60.0,,,121.4928575513,31.1910018128,0,0.0,工银中心上海世博展览馆,AED
1106,汇龙湖公园,0,0.0,,,121.355929,30.755384,0,0.0,汇龙湖公园,
1107,益德成鼻烟文化展览馆,0,0.0,,,121.0606531608,31.1144473272,0,0.0,益德成鼻烟文化展览馆,
1108,上古神龙美术馆(浦东新店),0,0.0,,,121.630126,31.133858,0,0.0,上古神龙美术馆浦东新店,
1109,黄浦银杏广场,0,0.0,,,121.4850234375,31.2338576792,0,0.0,黄浦银杏广场,
1110,法治文化公园,0,0.0,,,121.5029714702,31.0845597543,0,0.0,法治文化公园,
1111,赛梦·微缩世界(陆家嘴正大店),0,0.0,,,121.5014041244,31.2443041179,0,0.0,赛梦微缩世界陆家嘴正大店,
1112,旌盛艺术馆,0,0.0,,,121.4962154034,31.2500126842,0,0.0,旌盛艺术馆,
1113,丁连村民公园,0,0.0,,,121.4874427968,31.1019411756,0,0.0,丁连村民公园,
1114,亮景公园,0,0.0,,,121.6105106916,31.2116390541,0,0.0,亮景公园,
1115,银都绿地,0,80.0,,,121.397513,31.094944,0,0.0,银都绿地,
1116,山外山画廊,0,100.0,,,121.4752579653,31.214653228,0,0.0,山外山画廊,
1117,知道书院,0,90.0,,,121.1215929484,31.1464535488,0,0.0,知道书院,
1118,汇康园健身点,0,0.0,,,121.571525,31.154057,0,0.0,汇康园健身点,
1119,秘境花园,0,0.0,,,121.289834,31.230684,0,0.0,秘境花园,
1120,蓬莱书画院,0,0.0,,,121.4982796525,31.2124792378,0,0.0,蓬莱书画院,
1121,长岛公园,0,0.0,,,121.1086634254,31.1704951863,0,0.0,长岛公园,
1122,滴水湖光,0,0.0,,,121.9374614088,30.8959000233,0,0.0,滴水湖光,
1123,吴淞火车头广场,0,0.0,,,121.5018125121,31.3748825848,0,0.0,吴淞火车头广场,
1124,青埔水城门,0,60.0,,,121.0995905506,31.1450581658,0,0.0,青埔水城门,
1125,奉城中心公园,0,0.0,,,121.6607134381,30.9216369253,0,0.0,奉城中心公园,
1126,梅园-尹奉吉义士生平事迹陈列室,0,0.0,,,121.4897440178,31.2782367205,0,0.0,梅园尹奉吉义士生平事迹陈列室,
1127,华人美术馆,0,0.0,,,121.5078564306,31.2554118223,0,0.0,华人美术馆,
1128,华隆公园,0,0.0,,,121.2364258707,31.2271371926,0,0.0,华隆公园,
1129,贤禾美术馆,0,0.0,,,121.287899,31.122695,0,0.0,贤禾美术馆,
1130,蔷薇园,0,0.0,,,121.2578465736,31.3795062988,0,0.0,蔷薇园,
1131,青浦健康主题公园,0,0.0,,,121.2847199651,31.173739055,0,0.0,青浦健康主题公园,
1132,安亭市民广场,0,0.0,,,121.1709620822,31.3058065435,0,0.0,安亭市民广场,
1133,外滩源·集夜市,0,94.0,,,121.4946688824,31.2490550833,0,0.0,外滩源集夜市,
1134,中央公园(育秀东路店),0,0.0,,,121.4842319315,30.9179649743,0,0.0,中央公园育秀东路店,
1135,双拥绿地,0,0.0,,,121.2489485141,31.3954866357,0,0.0,双拥绿地,
1136,徐汇跑道公园,0,0.0,,,121.4641707343,31.1746021209,0,0.0,徐汇跑道公园,
1137,白玉兰人口文化广场,0,0.0,,,121.4606243115,31.2530326356,0,0.0,白玉兰人口文化广场,
1138,黄家花园,0,0.0,,,121.32364603,31.2801958918,0,0.0,黄家花园,
1139,体育公园YANGJING SPORTS PARK,0,0.0,,,121.5598715466,31.2463036961,0,0.0,体育公园,YANGJINGSPORTSPARK
1140,枣阳公园,0,80.0,,,121.4102201598,31.2410243067,0,0.0,枣阳公园,
1141,颐景园,0,0.0,,,121.4440597671,31.3911293404,0,0.0,颐景园,
1142,嘉定健康主题公园,0,0.0,,,121.32850445,31.3054172923,0,0.0,嘉定健康主题公园,
1143,浦江东岸,0,0.0,,,121.5253329723,31.2502506537,0,0.0,浦江东岸,
1144,真新栅桥绿地,0,100.0,,,121.3649847767,31.2580453274,0,0.0,真新栅桥绿地,
1145,静安中环公园,0,92.0,,,121.4563935367,31.29919566,0,0.0,静安中环公园,
1146,康桥生态园-沔西绿地,0,0.0,,,121.618101,31.15236,0,0.0,康桥生态园沔西绿地,
1147,金山新城公园,0,0.0,,,121.34899584,30.7631616644,0,0.0,金山新城公园,
1148,孙桥中心绿地,0,0.0,,,121.6418566829,31.1765922483,0,0.0,孙桥中心绿地,
1149,双桥公园,0,0.0,,,121.3429831297,31.2571341865,0,0.0,双桥公园,
1150,德必静安WE,0,0.0,,,121.4471257268,31.2355490538,0,0.0,德必静安,WE
1151,莱阳市民广场,0,0.0,,,121.5883957946,31.2862298832,0,0.0,莱阳市民广场,
1152,凤凰公园,0,0.0,,,121.7021528731,31.3956088061,0,0.0,凤凰公园,
1153,安垦外滩,0,0.0,,,121.4923610318,31.2450124519,0,0.0,安垦外滩,
1154,桃浦公园,0,80.0,,,121.3986315815,31.2864237823,0,0.0,桃浦公园,
1155,虹桥镇法治公园,0,0.0,,,121.3927849755,31.1809101656,0,0.0,虹桥镇法治公园,
1156,世博源五区下沉式广场,0,0.0,,,121.4991660576,31.1894348501,0,0.0,世博源五区下沉式广场,
1157,抗日第八集团军司令部旧址,0,100.0,,,121.463697,30.923418,0,0.0,抗日第八集团军司令部旧址,
1158,上海崇明菏泽牡丹园,0,0.0,,,121.612508,31.638207,0,0.0,上海崇明菏泽牡丹园,
1159,闵浦三桥,0,80.0,,,121.383076,30.987043,0,0.0,闵浦三桥,
1160,崇明智慧生态花卉园,0,0.0,,,121.712944,31.584701,0,0.0,崇明智慧生态花卉园,
1161,MR.ZOO小小动物元（上海浦东旭辉中心店）,0,92.0,,,121.561684,31.249012,0,0.0,小小动物元上海浦东旭辉中心店,MRZOO
1162,MR.ZOO小小动物元（上海浦东晶耀中心店）,0,0.0,,,121.48478,31.15866,0,0.0,小小动物元上海浦东晶耀中心店,MRZOO
1163,MR.ZOO小小动物元（金地广场店）,0,94.0,,,121.324505,31.145367,0,0.0,小小动物元金地广场店,MRZOO
1164,MR.ZOO小小动物元（上海南翔印象城店）,0,0.0,,,121.312388,31.311187,0,0.0,小小动物元上海南翔印象城店,MRZOO
1165,鲁迅小道,0,0.0,,,121.4860810605,31.2760697855,0,0.0,鲁迅小道,
1166,上海大学博物馆,0,84.0,,,121.4014483184,31.3218609431,0,0.0,上海大学博物馆,
1167,宝库文化中心,0,80.0,,,121.512739,31.239482,0,0.0,宝库文化中心,
1168,梦权根雕艺术馆,0,0.0,,,121.3512856154,31.2662127259,0,0.0,梦权根雕艺术馆,
1169,杨浦区文化馆,0,0.0,,,121.5391585688,31.3237572831,0,0.0,杨浦区文化馆,
1170,FOG野空间,0,86.0,,,121.4885499811,31.0521828268,0,0.0,野空间,FOG
1171,浦南文化馆,0,0.0,,,121.501165405,31.1694593096,0,0.0,浦南文化馆,
1172,普陀科技馆,0,0.0,,,121.4252104543,31.2438254204,0,0.0,普陀科技馆,
1173,风筝广场(浦江世博家园）,0,0.0,,,121.506952,31.086459,0,0.0,风筝广场浦江世博家园,
1174,水生植物区,0,0.0,,,121.8169460367,31.6039381187,0,0.0,水生植物区,
1175,张朴桥天主堂,0,0.0,,,121.210955,31.085002,0,0.0,张朴桥天主堂,
1176,「完整版」国家地理经典影像大展-上海站,0,84.0,,,121.484849,31.158664,0,0.0,完整版国家地理经典影像大展上海站,
1177,中德医院旧址,0,0.0,,,121.4711122336,31.2296459933,0,0.0,中德医院旧址,
1178,东方经济图书馆旧址,0,0.0,,,121.4450058645,31.2278082295,0,0.0,东方经济图书馆旧址,
1179,淀浦河生态长廊(小涞港~沪闵路),0,60.0,,,121.3852073958,31.1312292434,0,0.0,淀浦河生态长廊小涞港沪闵路,
1180,西云楼商业步行街,0,0.0,,,121.267773,31.363742,0,0.0,西云楼商业步行街,
1181,江海南关验货场旧址,0,0.0,,,121.515843,31.229368,0,0.0,江海南关验货场旧址,
1182,LEVANTART阆风艺术画廊,0,0.0,,,121.4938784026,31.248408278,0,0.0,阆风艺术画廊,LEVANTART
1183,上川铁路川沙站旧址,0,0.0,,,121.7097066506,31.205785819,0,0.0,上川铁路川沙站旧址,
1184,外滩奇石博物馆,0,0.0,,,121.4979829095,31.2478560002,0,0.0,外滩奇石博物馆,
1185,西本愿寺上海别院旧址,0,0.0,,,121.4927843089,31.257696957,0,0.0,西本愿寺上海别院旧址,
1186,郑生官宅,0,0.0,,,121.6535533677,31.0269274112,0,0.0,郑生官宅,
1187,南桥天主堂,0,0.0,,,121.464058,30.923088,0,0.0,南桥天主堂,
1188,上海棉纱交易所旧址,0,0.0,,,121.495703095,31.2379531901,0,0.0,上海棉纱交易所旧址,
1189,杨震庙,0,0.0,,,120.9319786812,31.0382298554,0,0.0,杨震庙,
1190,大公所天主教堂‎,0,0.0,,,121.6573103115,31.5942198066,0,0.0,大公所天主教堂,
1191,南黄天主堂,0,0.0,,,121.571467,31.183723,0,0.0,南黄天主堂,
1192,东岳观,0,0.0,,,121.6557178404,31.0355104622,0,0.0,东岳观,
1193,平声曲社旧址,0,0.0,,,121.489916,31.230358,0,0.0,平声曲社旧址,
1194,鲍家寺,0,0.0,,,121.7747822289,31.1263608857,0,0.0,鲍家寺,
1195,SOHO3911休闲街,0,60.0,,,121.3900313517,31.1991577878,0,0.0,休闲街,SOHO
1196,复旦大学附属儿科医院院史陈列馆,0,0.0,,,121.400841571,31.1445538101,0,0.0,复旦大学附属儿科医院院史陈列馆,
1197,瑞金医院院史陈列馆,0,0.0,,,121.4740286967,31.2181642937,0,0.0,瑞金医院院史陈列馆,
1198,雷士德工学院旧址,0,80.0,,,121.504218,31.25666,0,0.0,雷士德工学院旧址,
1199,正广和旧址,0,0.0,,,121.4960009724,31.2412582617,0,0.0,正广和旧址,
1200,日本海军特别陆战队司令部旧址,0,0.0,,,121.488173,31.271674,0,0.0,日本海军特别陆战队司令部旧址,
1201,梨园公所旧址,0,0.0,,,121.493117,31.229502,0,0.0,梨园公所旧址,
1202,冯玉祥寓所,0,0.0,,,121.4755951343,31.2213377889,0,0.0,冯玉祥寓所,
1203,娄塘天主堂,0,80.0,,,121.221718,31.43615,0,0.0,娄塘天主堂,
1204,大胜胡同旧址,0,0.0,,,121.452935,31.226581,0,0.0,大胜胡同旧址,
1205,三菱洋行 (上海分店旧址),0,0.0,,,121.4960319605,31.2396806793,0,0.0,三菱洋行上海分店旧址,
1206,鲁迅存书室旧址,0,0.0,,,121.491968,31.269489,0,0.0,鲁迅存书室旧址,
1207,小美术馆Small Art Museum,0,0.0,,,121.4560593457,31.2542749443,0,0.0,小美术馆,SmallArtMuseum
1208,丰恩堂,0,0.0,,,121.715355,31.385903,0,0.0,丰恩堂,
1209,尚艺画廊HARMONY ART GALLERY,0,0.0,,,121.4643240134,31.189448823,0,0.0,尚艺画廊,HARMONYARTGALLERY
1210,宝山图书馆,0,0.0,,,121.4967231148,31.4008743164,0,0.0,宝山图书馆,
1211,梅陇画廊(梅陇花鸟市场店),0,0.0,,,121.414848979,31.1401147867,0,0.0,梅陇画廊梅陇花鸟市场店,
1212,沪东益书房,0,0.0,,,121.5880277701,31.2682936327,0,0.0,沪东益书房,
1213,六平米画廊,0,100.0,,,121.4023674036,31.2284049109,0,0.0,六平米画廊,
1214,量子画廊QUANTUM GALLERY,0,0.0,,,121.4303362049,31.1940795087,0,0.0,量子画廊,QUANTUMGALLERY
1215,曲阳图书馆,0,0.0,,,121.4982801417,31.2861229314,0,0.0,曲阳图书馆,
1216,莫邸画廊MO GALLERY & LOUNGE,0,0.0,,,121.4975914367,31.2160558423,0,0.0,莫邸画廊,MOGALLERYLOUNGE
1217,名士居,0,0.0,,,121.3153970104,31.2981851916,0,0.0,名士居,
1218,COSPACE画廊,0,100.0,,,121.4556437249,31.2538567808,0,0.0,画廊,COSPACE
1219,中版书房,0,86.0,,,121.4001241538,31.2139256218,0,0.0,中版书房,
1220,南菁湖滨公园,0,90.0,,,121.851382,31.349604,0,0.0,南菁湖滨公园,
1221,长兴岛湿地公园,0,96.0,,,121.711231,31.385748,0,0.0,长兴岛湿地公园,
1222,通海大堤,0,0.0,,,121.860651,31.300547,0,0.0,通海大堤,
1223,大镜阁,0,0.0,,,121.489867,31.230374,0,0.0,大镜阁,
1224,上海历史博物馆-古代上海,0,100.0,,,121.477618,31.236691,0,0.0,上海历史博物馆古代上海,
1225,群众艺术馆-非遗展厅,0,0.0,,,121.431146,31.192065,0,0.0,群众艺术馆非遗展厅,
1226,现所,0,80.0,,,121.4483380212,31.2344848586,0,0.0,现所,
1227,鹤龙美术馆,0,0.0,,,121.159311,31.280562,0,0.0,鹤龙美术馆,
1228,MR.ZOO小小动物元(上海宝山经纬中心店),0,0.0,,,121.405797,31.329449,0,0.0,小小动物元上海宝山经纬中心店,MRZOO
1229,MR.ZOO小小动物元(杨浦悠方中心店),0,92.0,,,121.515105,31.33576,2,0.0,小小动物元杨浦悠方中心店,MRZOO
1230,MR.ZOO小小动物元(普陀百联中心店),0,0.0,,,121.389829,31.251466,0,0.0,小小动物元普陀百联中心店,MRZOO
1231,创邑SPACE愚园,0,100.0,,,121.444578,31.228336,0,0.0,创邑愚园,SPACE
1232,宋庆龄文化空间,0,0.0,,,121.449416,31.218492,0,0.0,宋庆龄文化空间,
1233,煦园旧址,0,0.0,,,121.464393,31.229653,0,0.0,煦园旧址,
1234,静安区少年儿童图书馆,0,0.0,,,121.4627803713,31.2439365843,0,0.0,静安区少年儿童图书馆,
1235,临空音乐公园,0,80.0,,,121.355754074,31.242867822,0,0.0,临空音乐公园,
1236,梅馨陇韵,0,0.0,,,121.429554,31.098818,0,0.0,梅馨陇韵,
1237,广智学堂旧址,0,60.0,,,121.5515286393,31.0811748795,0,0.0,广智学堂旧址,
1238,苏州河创意仓库,0,0.0,,,121.4752405916,31.2459405397,0,0.0,苏州河创意仓库,
1239,锦博苑,0,0.0,,,121.512741156,31.0772521744,0,0.0,锦博苑,
1240,滴翠园,0,0.0,,,121.4354370776,31.1250779468,0,0.0,滴翠园,
1241,王冶山宅,0,0.0,,,121.2338496503,31.0129767155,0,0.0,王冶山宅,
1242,创邑SPACE老码头I期,0,0.0,,,121.5122121743,31.2251663191,0,0.0,创邑老码头期,SPACEI
1243,蔡路公园,0,0.0,,,121.7398643865,31.2190684879,0,0.0,蔡路公园,
1244,上海中国铁路馆,0,0.0,,,121.4958861926,31.2016010828,0,0.0,上海中国铁路馆,
1245,同济宝隆健康广场,0,0.0,,,121.437120937,31.2745449237,0,0.0,同济宝隆健康广场,
1246,东林文化园,0,0.0,,,121.1769312814,30.8996307464,0,0.0,东林文化园,
1247,浙江第一商业银行,0,0.0,,,121.4938267287,31.2419339336,0,0.0,浙江第一商业银行,
1248,章堰老街,0,100.0,,,121.1704261444,31.2306002697,0,0.0,章堰老街,
1249,张江主题公园,0,0.0,,,121.6166608009,31.2102483642,0,0.0,张江主题公园,
1250,桃浦堂,0,60.0,,,121.3604032032,31.2914742588,0,0.0,桃浦堂,
1251,徐汇中环绿廊,0,0.0,,,121.4179308412,31.1501104201,0,0.0,徐汇中环绿廊,
1252,东方之光,0,0.0,,,121.5450690316,31.2283261177,0,0.0,东方之光,
1253,ROSA空中花园·世博源,0,0.0,,,121.4998989402,31.187176448,0,0.0,空中花园世博源,ROSA
1254,锦和越界田林坊,0,94.0,,,121.4207687361,31.1770975183,0,0.0,锦和越界田林坊,
1255,上海野生动物园百兽山广场,0,0.0,,,121.7297209831,31.0572065827,0,0.0,上海野生动物园百兽山广场,
1256,牌楼休闲广场,0,0.0,,,121.405991,31.162882,0,0.0,牌楼休闲广场,
1257,香山路,0,0.0,,,121.4735209584,31.2222253372,0,0.0,香山路,
1258,合庆郊野公园,0,90.0,,,121.7233820107,31.2679138957,0,0.0,合庆郊野公园,
1259,虞哲光旧居,0,0.0,,,121.4504023148,31.2324833473,0,0.0,虞哲光旧居,
1260,金秋广场,0,0.0,,,121.549438733,31.2694376501,0,0.0,金秋广场,
1261,彩虹雨创意园,0,0.0,,,121.4654027598,31.283309921,0,0.0,彩虹雨创意园,
1262,蔡兵美术馆,0,96.0,,,121.4024625114,31.1230859799,0,0.0,蔡兵美术馆,
1263,长风商标海报收藏馆,0,0.0,,,121.3898326439,31.237496977,0,0.0,长风商标海报收藏馆,
1264,上海民防科普教育馆,0,80.0,,,121.4714064136,31.2202011732,0,0.0,上海民防科普教育馆,
1265,沁园湖公园,0,0.0,,,121.1040271333,31.1772486227,0,0.0,沁园湖公园,
1266,大隐古食代·逍遥古镇,0,82.0,,,121.3799691994,31.1803225788,0,0.0,大隐古食代逍遥古镇,
1267,安徒生博物馆,0,0.0,,,121.5195975836,31.3293088854,0,0.0,安徒生博物馆,
1268,杨树浦电厂遗迹公园,0,80.0,,,121.5623871178,31.2725240578,0,0.0,杨树浦电厂遗迹公园,
1269,重回屋里厢,0,100.0,,,121.4987156059,31.2310610123,0,0.0,重回屋里厢,
1270,东方明珠公园,0,80.0,,,121.5066809878,31.2466775485,0,0.0,东方明珠公园,
1271,西湖园,0,0.0,,,121.5400567984,31.3149172883,0,0.0,西湖园,
1272,黎安文化创意中心,0,0.0,,,121.3860755676,31.1350306205,0,0.0,黎安文化创意中心,
1273,飞向永恒,0,0.0,,,121.2143805035,31.1046066349,0,0.0,飞向永恒,
1274,兰竹罗蔓园,0,0.0,,,121.3677647521,31.1850646413,0,0.0,兰竹罗蔓园,
1275,东汀翠谷,0,0.0,,,121.6295024997,31.2473423832,0,0.0,东汀翠谷,
1276,金矿大瀑布,0,0.0,,,121.2210301208,31.1025550798,0,0.0,金矿大瀑布,
1277,云仓文化创意园区,0,0.0,,,121.4393138838,31.2843224975,0,0.0,云仓文化创意园区,
1278,鑫都路水文化公园,0,80.0,,,121.4054205875,31.0639883327,0,0.0,鑫都路水文化公园,
1279,陆家嘴空中步行连廊,0,0.0,,,121.5049701878,31.2417617399,0,0.0,陆家嘴空中步行连廊,
1280,新闻晨报林,0,0.0,,,121.4572318086,31.3000094292,0,0.0,新闻晨报林,
1281,中央美术学院油画廊,0,0.0,,,121.4817961529,31.2257793015,0,0.0,中央美术学院油画廊,
1282,九里亭公园,0,0.0,,,121.322703118,31.1515398068,0,0.0,九里亭公园,
1283,宪法广场,0,0.0,,,121.820198,30.910204,0,0.0,宪法广场,
1284,高行绿地公园,0,0.0,,,121.6214803679,31.2929601069,0,0.0,高行绿地公园,
1285,三林世博创意园,0,0.0,,,121.5033760164,31.1627767332,0,0.0,三林世博创意园,
1286,唐镇城镇发展规划展示馆,0,0.0,,,121.6563416809,31.226081953,0,0.0,唐镇城镇发展规划展示馆,
1287,临江园,0,0.0,,,121.4367793047,30.9881222009,0,0.0,临江园,
1288,富长路绿地,0,0.0,,,121.4278535203,31.3573015336,0,0.0,富长路绿地,
1289,虹口区政府教育创意园区,0,90.0,,,121.518107,31.260639,0,0.0,虹口区政府教育创意园区,
1290,天马射电天文望远镜,0,0.0,,,121.1425826955,31.0977595587,0,0.0,天马射电天文望远镜,
1291,异乡文化展览馆,0,0.0,,,121.0613664248,31.1155707734,0,0.0,异乡文化展览馆,
1292,空间188创意园,0,0.0,,,121.4874784054,31.2733036431,0,0.0,空间创意园,
1293,北蔡广场,0,100.0,,,121.5609663335,31.1880049626,0,0.0,北蔡广场,
1294,星舟广场,0,0.0,,,121.5270288991,31.2760574009,0,0.0,星舟广场,
1295,张君然历史陈列室,0,0.0,,,121.4278385681,31.2103126039,0,0.0,张君然历史陈列室,
1296,陆家嘴滨江步道,0,94.0,,,121.5309933087,31.2498002954,0,0.0,陆家嘴滨江步道,
1297,东平市民公园,0,0.0,,,121.545473,31.682576,0,0.0,东平市民公园,
1298,钱业大楼,0,0.0,,,121.4884037355,31.2446598397,0,0.0,钱业大楼,
1299,百达画廊,0,0.0,,,121.4563577266,31.3039113445,0,0.0,百达画廊,
1300,同善堂,0,0.0,,,121.510792169,31.1444611532,0,0.0,同善堂,
1301,仰思坪,0,0.0,,,121.4415483494,31.0308984204,0,0.0,仰思坪,
1302,建民绿地公园,0,0.0,,,121.4443579508,31.2622112861,0,0.0,建民绿地公园,
1303,明珠创意园区,0,0.0,,,121.4909008717,31.2979981732,0,0.0,明珠创意园区,
1304,顾毓琇旧居,0,0.0,,,121.4546351004,31.210490223,0,0.0,顾毓琇旧居,
1305,联勤广场,0,0.0,,,121.557328588,31.1741913708,0,0.0,联勤广场,
1306,谭抒真旧居,0,0.0,,,121.4637284262,31.2357143042,0,0.0,谭抒真旧居,
