,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,中文名,英文名
1091,中国藏森獒园广州花都分园,0,0.0,,,113.334077,23.492526,0,0.0,中国藏森獒园广州花都分园,
1092,晴川苏公祠Qingchuan Su Shi Shrine,0,96.0,,,113.40177,23.125894,8,0.0,晴川苏公祠,QingchuanSuShiShrine
1093,秀林刘公祠,0,0.0,,,113.28511,23.460353,0,0.0,秀林刘公祠,
1094,马氏园艺,0,0.0,,,113.363597,22.964708,0,0.0,马氏园艺,
1095,天河5D星空失恋博物馆Tianhe 5D Xingkong Shilian Museum,0,0.0,,,113.327843,23.141792,0,0.0,天河星空失恋博物馆,DTianheDXingkongShilianMuseum
1096,创建东平公社碑记,0,0.0,,,113.271661,23.143818,0,0.0,创建东平公社碑记,
1097,李振汉医生梁季云医生纪念楼,0,0.0,,,113.299313,23.126642,0,0.0,李振汉医生梁季云医生纪念楼,
1098,鹿湖尝禅寺广州佛堂,0,0.0,,,113.239287,23.069098,0,0.0,鹿湖尝禅寺广州佛堂,
1099,鸿发兰花苗木种植基地,0,0.0,,,113.841787,23.481858,0,0.0,鸿发兰花苗木种植基地,
1100,广州海洋馆海底世界-潜水戏鱼表演,0,0.0,,,113.3116097652,23.149798495,0,0.0,广州海洋馆海底世界潜水戏鱼表演,
1101,景洲陶瓷园艺,0,0.0,,,113.222699,23.453901,0,0.0,景洲陶瓷园艺,
1102,元帅古庙(东坊大楼东南),0,0.0,,,113.572212,23.119869,0,0.0,元帅古庙东坊大楼东南,
1103,"洗基东32,34号民居",0,0.0,,,113.254433,23.117243,0,0.0,洗基东号民居,
1104,乘船探索秘境,0,98.0,,,113.280987,23.03091,0,0.0,乘船探索秘境,
1105,文武帝庙(水南大道东),0,0.0,,,113.571779,23.112263,0,0.0,文武帝庙水南大道东,
1106,公交电车博物馆Gongjiaodianche Museum,0,0.0,,,113.268795,23.1654,0,0.0,公交电车博物馆,GongjiaodiancheMuseum
1107,吕田缤纷园艺有限公司紫鹅绒场,0,0.0,,,113.932721,23.830219,0,0.0,吕田缤纷园艺有限公司紫鹅绒场,
1108,中山大学(南校区)-亭子,0,94.0,,,113.299247,23.100994,27,0.0,中山大学南校区亭子,
1109,嘉禾小公园Jiahexiao Park,0,0.0,,,113.287462,23.240592,0,0.0,嘉禾小公园,JiahexiaoPark
1110,粤秀园Yuexiu Garden,0,78.0,,,113.370348,23.135871,7,0.0,粤秀园,YuexiuGarden
1111,明法阁,0,0.0,,,113.374283,23.134605,0,0.0,明法阁,
1112,东桦农场,0,0.0,,,113.471222,23.359719,0,0.0,东桦农场,
1113,永兴园艺花场,0,0.0,,,113.443799,23.02666,0,0.0,永兴园艺花场,
1114,"东华禅寺黄埔古港流通点Huangpu Ancient Port Circulation Point, Donghua Temple",0,0.0,,,113.399279,23.094623,0,0.0,东华禅寺黄埔古港流通点,HuangpuAncientPortCirculationPointDonghuaTemple
1115,广州168星空艺术馆Guangzhou 168 Xingkong Art Museum,0,94.0,,,113.309872,23.222868,5,0.0,广州星空艺术馆,GuangzhouXingkongArtMuseum
1116,绍周黎公祠,0,0.0,,,113.341756,23.092047,0,0.0,绍周黎公祠,
1117,石碁小岛农场,0,0.0,,,113.443947,22.916419,0,0.0,石碁小岛农场,
1118,隔岗公园,0,0.0,,,113.354074,22.99236,0,0.0,隔岗公园,
1119,顺展无公害水培蔬菜基地,0,0.0,,,113.430849,23.38139,0,0.0,顺展无公害水培蔬菜基地,
1120,官涌村二世麦公祠,0,0.0,,,113.460464,22.959015,0,0.0,官涌村二世麦公祠,
1121,三水荷花世界(市桥街店)Sanshuihehua World (shiqiaojie),0,0.0,,,113.367508,22.946358,0,0.0,三水荷花世界市桥街店,SanshuihehuaWorldshiqiaojie
1122,花县革命烈士纪念碑,0,0.0,,,113.227187,23.387093,0,0.0,花县革命烈士纪念碑,
1123,"超“酷奇”乐园In广州Super ""Cool Strange"" Paradise In Guangzhou",0,80.0,,,113.345446695,23.1131690316,1,0.0,超酷奇乐园广州,InSuperCoolStrangeParadiseInGuangzhou
1124,卉丰(台湾)蝴蝶兰种苗基地,0,0.0,,,113.444,23.015499,3,0.0,卉丰台湾蝴蝶兰种苗基地,
1125,卉丰(台湾)蝴蝶兰种苗基地,0,0.0,,,113.450129,23.021269,0,0.0,卉丰台湾蝴蝶兰种苗基地,
1126,刘氏家庙Liushi Jiamiao （West Gate）,0,94.0,,,113.3207139107,23.1554044124,4,0.0,刘氏家庙,LiushiJiamiaoWestGate
1127,正佳雨林生态植物园Zhengjiayulin Ecology Botanical Garden,0,86.0,,,113.333565,23.137906,26,0.0,正佳雨林生态植物园,ZhengjiayulinEcologyBotanicalGarden
1128,唯品同创汇Weipin Joint Creation Convergence,0,84.0,,,113.3240551431,23.0819405326,9,0.0,唯品同创汇,WeipinJointCreationConvergence
1129,天一名人蜡像馆Skyone Celebrity Wax Museum,0,76.0,,,113.3227397696,23.1082407425,6,0.0,天一名人蜡像馆,SkyoneCelebrityWaxMuseum
1130,渡头公园Dutou Park,0,0.0,,,113.261874048,23.1147740704,0,0.0,渡头公园,DutouPark
1131,新世纪商业街XinShiJi ShangYeJie,0,0.0,,,113.5930651175,23.5539117035,0,0.0,新世纪商业街,XinShiJiShangYeJie
1132,东方夏湾拿国际风情商业街DongFang XiaWanNa GuoJi FengQing ShangYeJie,0,0.0,,,113.4518161065,23.4591054868,0,0.0,东方夏湾拿国际风情商业街,DongFangXiaWanNaGuoJiFengQingShangYeJie
1133,太平红禧商业街TaiPing HongXi ShangYe Jie,0,0.0,,,113.4518161065,23.4591054868,0,0.0,太平红禧商业街,TaiPingHongXiShangYeJie
1134,广州惠福美食花街HuiFu MeiShi HuaJie (JiaoYu Lu),0,86.0,,,113.275359,23.12769,4,0.0,广州惠福美食花街,HuiFuMeiShiHuaJieJiaoYuLu
1135,广州赤沙商业街ChiSha ShangYeJie (CangTou Lu),0,0.0,,,113.5194859538,22.8312519228,0,0.0,广州赤沙商业街,ChiShaShangYeJieCangTouLu
1136,广州永兴第一街YongXing DiYiJie (LongXing ZhongLu),0,0.0,,,113.339545045,23.3075354932,0,0.0,广州永兴第一街,YongXingDiYiJieLongXingZhongLu
1137,广州源胜陶瓷玉石工艺街YuanSheng TaoCi YuShi GongYi Jie (WenChang HuaYuan Dong),0,80.0,,,113.2521641117,23.1294798057,1,0.0,广州源胜陶瓷玉石工艺街,YuanShengTaoCiYuShiGongYiJieWenChangHuaYuanDong
1138,广州素社东商业街SuShe DongShangYe Jie,0,0.0,,,113.2865870345,23.1089392862,0,0.0,广州素社东商业街,SuSheDongShangYeJie
1139,广州天安节能科技园成果展示中心TianAn JieNeng KeJiYuan ChengGuo ZhanShi ZhongXin,0,0.0,,,113.3739239909,22.9872298599,0,0.0,广州天安节能科技园成果展示中心,TianAnJieNengKeJiYuanChengGuoZhanShiZhongXin
1140,广州淘金路金融街TaoJin Lu JinRong Jie,0,98.0,,,113.2941882912,23.1441654544,4,0.0,广州淘金路金融街,TaoJinLuJinRongJie
1141,广州腾步商业街TengBu ShangYe Jie,0,0.0,,,113.080509487,23.4521624651,0,0.0,广州腾步商业街,TengBuShangYeJie
1142,广州万豪商业街WanHao ShangYeJie,0,0.0,,,113.3661480485,22.9849844888,0,0.0,广州万豪商业街,WanHaoShangYeJie
1143,广州万国广场江南中社区文化街WanGuo GuangChang JiangNanZhong SheQu WenHua Jie,0,90.0,,,113.2810741593,23.108516086,0,0.0,广州万国广场江南中社区文化街,WanGuoGuangChangJiangNanZhongSheQuWenHuaJie
1144,广州威尼斯亲子街WeiNiSi QinZi Jie,0,0.0,,,113.3676319194,22.9278175863,0,0.0,广州威尼斯亲子街,WeiNiSiQinZiJie
1145,广州西丽美食街XiLi MeiShiJie,0,0.0,,,113.3595680042,22.946838235,0,0.0,广州西丽美食街,XiLiMeiShiJie
1146,广州喜立登饮食风情街XiLiDeng YinShi FengQing Jie,0,0.0,,,113.2401240951,23.4105344584,0,0.0,广州喜立登饮食风情街,XiLiDengYinShiFengQingJie
1147,广州西秀园服饰街XiXiuYuan FuShi Jie,0,0.0,,,113.3595680042,22.946838235,0,0.0,广州西秀园服饰街,XiXiuYuanFuShiJie
1148,广州晓港西马路商业街Xiao GangXi MaLu ShangYeJie,0,0.0,,,113.289271,23.097668,0,0.0,广州晓港西马路商业街,XiaoGangXiMaLuShangYeJie
1149,广州兴业步行街XingYe BuXingJie,0,0.0,,,113.4174212645,22.8119167505,0,0.0,广州兴业步行街,XingYeBuXingJie
1150,广州兴华商业街XingHua ShangYeJie,0,0.0,,,113.2304174136,23.1920840774,0,0.0,广州兴华商业街,XingHuaShangYeJie
1151,广州香榭丽舍商业街XiangXieLiShe ShangYeJie,0,0.0,,,113.2689714359,23.1248889545,0,0.0,广州香榭丽舍商业街,XiangXieLiSheShangYeJie
1152,广州小罗村商业街Xiao LuoCun ShangYeJie,0,0.0,,,113.3424978983,22.9770494465,0,0.0,广州小罗村商业街,XiaoLuoCunShangYeJie
1153,广州星缘商业街XingYuan ShangYe Jie,0,0.0,,,113.2371213185,23.4023752678,0,0.0,广州星缘商业街,XingYuanShangYeJie
1154,广州鸭岗美食街YaGang MeiShiJie,0,0.0,,,113.2266751015,23.228166819,0,0.0,广州鸭岗美食街,YaGangMeiShiJie
1155,广州壹号国际文化广场商业街YiHao GuoJi WenHua GuangChang ShangYeJie,0,0.0,,,113.2388385092,23.0997293392,0,0.0,广州壹号国际文化广场商业街,YiHaoGuoJiWenHuaGuangChangShangYeJie
1156,逸夫人文馆YiFu RenWenGuan,0,86.0,,,113.351917,23.160363,0,0.0,逸夫人文馆,YiFuRenWenGuan
1157,广州雍雅园商业街YongYaYuan ShangYeJie,0,0.0,,,113.3668351541,22.9619481103,0,0.0,广州雍雅园商业街,YongYaYuanShangYeJie
1158,远景路韩国商业街YuanJing Lu HanGuo ShangYeJie,0,92.0,,,113.2659900385,23.1788010244,4,0.0,远景路韩国商业街,YuanJingLuHanGuoShangYeJie
1159,广州中大五凤商业城ZhongDa WuFeng ShangYeCheng,0,0.0,,,113.2953425385,23.0967155895,0,0.0,广州中大五凤商业城,ZhongDaWuFengShangYeCheng
1160,广州中兴步行街ZhongXing BuXingJie,0,0.0,,,113.4137843906,22.9432525231,0,0.0,广州中兴步行街,ZhongXingBuXingJie
1161,广州中新广州知识城规划展示厅ZhongXin GuangZhou ZhiShi ChengGuiHua ZhanShiTing,0,80.0,,,113.549273,23.337428,0,0.0,广州中新广州知识城规划展示厅,ZhongXinGuangZhouZhiShiChengGuiHuaZhanShiTing
1162,增城国际步行街Zengcheng GuoJi BuXingJie,0,0.0,,,113.8276718291,23.289678938,0,0.0,增城国际步行街,ZengchengGuoJiBuXingJie
1163,广州高第街GaoDi Jie,0,80.0,,,113.2749161062,23.125861522,4,0.0,广州高第街,GaoDiJie
1164,广州工人运动历史陈列馆GuangZhou GongRen YunDong LiShi ChenLieGuan,0,94.0,,,113.270513,23.116367,0,0.0,广州工人运动历史陈列馆,GuangZhouGongRenYunDongLiShiChenLieGuan
1165,广州佳士得博览中心GuangZhou JiaShiDe BoLan ZhongXin,0,0.0,,,113.2918751652,23.139907126,0,0.0,广州佳士得博览中心,GuangZhouJiaShiDeBoLanZhongXin
1166,广州童装街TongZhuang Jie,0,0.0,,,113.2114418292,23.3845873701,0,0.0,广州童装街,TongZhuangJie
1167,广州市番禺区教育成果展览GuangZhouShi PanYuQu JiaoYu ChengGuo ZhanLan,0,0.0,,,113.3806707534,22.9646382165,0,0.0,广州市番禺区教育成果展览,GuangZhouShiPanYuQuJiaoYuChengGuoZhanLan
1168,石化展览馆GuangZhou ShiHua ZhanLanGuan,0,0.0,,,113.4786800759,23.1145362205,0,0.0,石化展览馆,GuangZhouShiHuaZhanLanGuan
1169,广州市大观路益民商业街GuangZhouShi DaGuan Lu YiMin ShangYeJie,0,0.0,,,113.4198105337,23.1689008733,0,0.0,广州市大观路益民商业街,GuangZhouShiDaGuanLuYiMinShangYeJie
1170,广州书院文化街GuangZhou ShuYuan WenHua Jie,0,60.0,,,113.2730882308,23.1302744196,1,0.0,广州书院文化街,GuangZhouShuYuanWenHuaJie
1171,广州莲花街LianHua Jie,0,0.0,,,113.2135077638,23.3858713074,0,0.0,广州莲花街,LianHuaJie
1172,广州银利茶叶博览中心GuangZhou YinLi ChaYe BoLan ZhongXin,0,0.0,,,113.33033,23.171726,0,0.0,广州银利茶叶博览中心,GuangZhouYinLiChaYeBoLanZhongXin
1173,广州后街Guangzhou HouJie,0,0.0,,,113.3317642454,23.1484305712,0,0.0,广州后街,GuangzhouHouJie
1174,沃凯街WoKai Jie,0,0.0,,,113.3400001309,23.1470004755,0,0.0,沃凯街,WoKaiJie
1175,新客隆美食街XinKeLong MeiShiJie,0,0.0,,,113.6146227472,23.1226536419,0,0.0,新客隆美食街,XinKeLongMeiShiJie
1176,新兴步行街XinXing BuXingJie,0,0.0,,,113.6193828686,23.1147668339,0,0.0,新兴步行街,XinXingBuXingJie
1177,沙埔商业街ShaPu ShangYe Jie,0,0.0,,,113.7011073026,23.1243483692,0,0.0,沙埔商业街,ShaPuShangYeJie
1178,畲族民俗馆SheZu MinSuGuan,0,0.0,,,113.996497,23.34417,0,0.0,畲族民俗馆,SheZuMinSuGuan
1179,地王风情美食街DiWang FengQing MeiShiJie,0,0.0,,,113.6210519526,23.1272704882,0,0.0,地王风情美食街,DiWangFengQingMeiShiJie
1180,华兴商业街HuaXing ShangYeJie,0,0.0,,,113.6210519526,23.1272704882,0,0.0,华兴商业街,HuaXingShangYeJie
1181,和兴商业街HeXing ShangYeJie,0,0.0,,,113.7270295506,23.1721473498,0,0.0,和兴商业街,HeXingShangYeJie
1182,翡翠绿洲商业街FeiCui LvZhou ShangYeJie,0,0.0,,,113.5679996472,23.136044337,0,0.0,翡翠绿洲商业街,FeiCuiLvZhouShangYeJie
1183,广州广东作家书画院展览厅GuangDong ZuoJia ShuHuaYuan ZhanLanTing,0,0.0,,,113.3432548381,23.1510612829,0,0.0,广州广东作家书画院展览厅,GuangDongZuoJiaShuHuaYuanZhanLanTing
1184,广州金科商业街JinKe ShangYeJie,0,0.0,,,113.347697619,23.0190256727,0,0.0,广州金科商业街,JinKeShangYeJie
1185,广州航天科学馆HangTian KeXueGuan,0,100.0,,,113.416425,23.154492,1,0.0,广州航天科学馆,HangTianKeXueGuan
1186,广州海珠区钢材商业街HaiZhuQu GangCai ShangYeJie,0,90.0,,,113.360661678,23.0884105651,2,0.0,广州海珠区钢材商业街,HaiZhuQuGangCaiShangYeJie
1187,广州河水商业街HeShui ShangYeJie,0,0.0,,,113.3355035776,23.1775868372,0,0.0,广州河水商业街,HeShuiShangYeJie
1188,广州横江商业街HengJiang ShangYeJie,0,0.0,,,113.3245831856,22.9442153468,0,0.0,广州横江商业街,HengJiangShangYeJie
1189,广州河水东商业街He ShuiDong ShangYeJie,0,0.0,,,113.3452317692,23.1741635526,0,0.0,广州河水东商业街,HeShuiDongShangYeJie
1190,红线女艺术中心Hung Sin-nui Arts Centre,0,86.0,,,113.3486551657,23.1302832243,6,0.0,红线女艺术中心,HungSinnuiArtsCentre
1191,广州花东商业城HuaDong ShangYeCheng,0,0.0,,,113.3892544235,23.4142637974,0,0.0,广州花东商业城,HuaDongShangYeCheng
1192,广州黄村十社商业街HuangCun ShiShe ShangYe Jie,0,0.0,,,113.4103684642,23.1277493476,0,0.0,广州黄村十社商业街,HuangCunShiSheShangYeJie
1193,广州华师附中新世界学校展厅HuaShi FuZhong XinShiJie XueXiao ZhanTing,0,0.0,,,113.3080513551,23.2351930524,0,0.0,广州华师附中新世界学校展厅,HuaShiFuZhongXinShiJieXueXiaoZhanTing
1194,广州黄边二矿步行街HuangBian ErKuang BuXingJie,0,0.0,,,113.2968511197,23.2285511194,0,0.0,广州黄边二矿步行街,HuangBianErKuangBuXingJie
1195,广州黄村路步行街HuangCun Lu BuXingJie,0,80.0,,,113.4147383318,23.1259450422,0,0.0,广州黄村路步行街,HuangCunLuBuXingJie
1196,广州奥园广场乐活步行街AoYuan GuangChang LeHuo BuXingJie,0,88.0,,,113.367195,22.93046,10,0.0,广州奥园广场乐活步行街,AoYuanGuangChangLeHuoBuXingJie
1197,广州美景苑步行街MeiJingYuan BuXingJie,0,0.0,,,113.2582369561,23.1777150714,0,0.0,广州美景苑步行街,MeiJingYuanBuXingJie
1198,岭南会展览馆LingNanHui ZhanLanGuan,0,0.0,,,113.309436,23.113944,0,0.0,岭南会展览馆,LingNanHuiZhanLanGuan
1199,广州民俗欢乐街MinSu HuanLe Jie,0,0.0,,,113.2998354294,23.1238553682,0,0.0,广州民俗欢乐街,MinSuHuanLeJie
1200,广州金色商业街JinSe ShangYeJie,0,0.0,,,113.3052420177,23.1369250981,0,0.0,广州金色商业街,JinSeShangYeJie
1201,广州金龙盘商业街JinLongPan ShangYeJie,0,0.0,,,113.262779929,23.1665411811,0,0.0,广州金龙盘商业街,JinLongPanShangYeJie
1202,广州景点商业街JingDian ShangYeJie,0,60.0,,,113.2731357633,23.1315158958,1,0.0,广州景点商业街,JingDianShangYeJie
1203,广州坑头商业街KengTou ShangYeJie,0,0.0,,,113.4187014238,22.9649063031,0,0.0,广州坑头商业街,KengTouShangYeJie
1204,广州骏盈广场JunYing GuangChang,0,60.0,,,113.2417961748,23.161543104,0,0.0,广州骏盈广场,JunYingGuangChang
1205,广州口岗商业街KouGang ShangYe Jie,0,0.0,,,113.3742558504,23.1395753986,0,0.0,广州口岗商业街,KouGangShangYeJie
1206,广州米市路电子一条街MiShi Lu DianZi YiTiao Jie,0,90.0,,,113.2669860769,23.1273845577,2,0.0,广州米市路电子一条街,MiShiLuDianZiYiTiaoJie
1207,广州名汇中华小吃街MingHui ZhongHua XiaoChi Jie,0,100.0,,,113.2540949806,23.1207546205,0,0.0,广州名汇中华小吃街,MingHuiZhongHuaXiaoChiJie
1208,广州明珠博览馆MingZhu BoLanGuan,0,0.0,,,113.3829383377,22.9518654327,0,0.0,广州明珠博览馆,MingZhuBoLanGuan
1209,广州南北汇小食城NanBei Hui XiaoShiCheng,0,0.0,,,113.2115337456,23.3838551442,0,0.0,广州南北汇小食城,NanBeiHuiXiaoShiCheng
1210,广州摩登美食街MoDeng MeiShiJie,0,0.0,,,113.4103684642,23.1277493476,0,0.0,广州摩登美食街,MoDengMeiShiJie
1211,南方医科大学-校史馆NanFang YiKe DaXue XiaoShiGuan,0,0.0,,,113.3400447278,23.1919136948,0,0.0,南方医科大学校史馆,NanFangYiKeDaXueXiaoShiGuan
1212,广州南亭美食街NanTing MeiShiJie,0,0.0,,,113.393902,23.042097,0,0.0,广州南亭美食街,NanTingMeiShiJie
1213,广州南岭美食街NanLing MeiShiJie,0,0.0,,,113.2853800432,23.2531363774,0,0.0,广州南岭美食街,NanLingMeiShiJie
1214,广州南沙莲溪休闲商业广场NanSha LianXi XiuXian ShangYe GuangChang,0,0.0,,,113.5164495945,22.8414276214,0,0.0,广州南沙莲溪休闲商业广场,NanShaLianXiXiuXianShangYeGuangChang
1215,广州南沙科学展览馆NanSha KeXue ZhanLanGuan,0,0.0,,,113.615142,22.777046,0,0.0,广州南沙科学展览馆,NanShaKeXueZhanLanGuan
1216,广州南庄市场食街NanZhuang ShiChang ShiJie,0,0.0,,,113.3088248611,23.227093288,0,0.0,广州南庄市场食街,NanZhuangShiChangShiJie
1217,广州清湖美食街QingHu MeiShiJie,0,0.0,,,113.279002,23.263454,0,0.0,广州清湖美食街,QingHuMeiShiJie
1218,广州沙园西华商业街ShaYuan XiHua ShangYeJie,0,92.0,,,113.271279,23.09623,0,0.0,广州沙园西华商业街,ShaYuanXiHuaShangYeJie
1219,广州山水园商业街ShanShuiYuan ShangYe Jie,0,94.0,,,113.344583,23.002548,0,0.0,广州山水园商业街,ShanShuiYuanShangYeJie
1220,广州圣地食街ShengDi ShiJie,0,0.0,,,113.3261217673,23.1847050063,0,0.0,广州圣地食街,ShengDiShiJie
1221,广州三和商业街SanHe ShangYeJie,0,0.0,,,113.3725172916,23.1260971592,0,0.0,广州三和商业街,SanHeShangYeJie
1222,广州金河湾文化街JinHeWan WenHua Jie,0,100.0,,,113.232583,23.390202,1,0.0,广州金河湾文化街,JinHeWanWenHuaJie
1223,广州江南中街文化广场JiangNan ZhongJie WenHua GuangChang,0,0.0,,,113.2738241397,23.099481581,0,0.0,广州江南中街文化广场,JiangNanZhongJieWenHuaGuangChang
1224,曾憲梓科学馆ZengXianZi KeXueGuan,0,0.0,,,113.3526084286,23.1342714358,0,0.0,曾憲梓科学馆,ZengXianZiKeXueGuan
1225,广州东濠涌老街商业城DongHaoYongLao Jie ShangYeCheng,0,0.0,,,113.2817734658,23.1324459277,0,0.0,广州东濠涌老街商业城,DongHaoYongLaoJieShangYeCheng
1226,广州东平商业街DongPing ShangYeJie,0,0.0,,,113.3191701639,23.2558454349,0,0.0,广州东平商业街,DongPingShangYeJie
1227,广州凤凰商业街FengHuang ShangYeJie,0,0.0,,,113.3914766774,23.217172574,0,0.0,广州凤凰商业街,FengHuangShangYeJie
1228,广州东圃美食街DongPu MeiShiJie,0,86.0,,,113.4103684642,23.1277493476,17,0.0,广州东圃美食街,DongPuMeiShiJie
1229,广州方圆商业街FangYuan ShangYeJie,0,0.0,,,113.3287992329,22.993905723,0,0.0,广州方圆商业街,FangYuanShangYeJie
1230,芳村·万象购物街FangCun WanXiang GouWu Jie,0,92.0,,,113.242309268,23.1033709206,5,0.0,芳村万象购物街,FangCunWanXiangGouWuJie
1231,广州奉年美食街FengNian MeiShiJie,0,0.0,,,113.2818052532,23.1709708444,0,0.0,广州奉年美食街,FengNianMeiShiJie
1232,广州岗贝市场美食街GangBei ShiChang MeiShiJie,0,0.0,,,113.5385756488,23.1426321933,0,0.0,广州岗贝市场美食街,GangBeiShiChangMeiShiJie
1233,广州芙蓉商业街FuRong ShangYeJie,0,0.0,,,113.2326779295,23.5056491349,0,0.0,广州芙蓉商业街,FuRongShangYeJie
1234,广州广东省工艺美术珍品馆GuangDongSheng GongYi MeiShu ZhenPinGuan,0,0.0,,,113.3114625039,23.1375839883,0,0.0,广州广东省工艺美术珍品馆,GuangDongShengGongYiMeiShuZhenPinGuan
1235,浮山岭旅游风景区Fushan Ridge Scenic Spot,0,0.0,,,113.3035184918,23.2784223348,0,0.0,浮山岭旅游风景区,FushanRidgeScenicSpot
1236,番禺南区公园Qiaonanqu Park,0,88.0,,,113.364799,22.927936,6,0.0,番禺南区公园,QiaonanquPark
1237,番禺花花世界Panyu Leisure Center,0,0.0,,,113.3252150224,22.942266925,0,0.0,番禺花花世界,PanyuLeisureCenter
1238,澳洲园Australia Zoo,0,80.0,,,113.3201539795,23.0199353591,0,0.0,澳洲园,AustraliaZoo
1239,四烈士墓Four Martyrs' Cemetery,0,0.0,,,113.2907378257,23.1351551825,0,0.0,四烈士墓,FourMartyrsCemetery
1240,庐江书院Lujiang College,0,80.0,,,113.2730623027,23.1302391241,2,0.0,庐江书院,LujiangCollege
