,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,中文名,英文名
1137,逸庐Yilu Cottage,0,0.0,,,120.1693597461,30.2670616745,0,0.0,逸庐,YiluCottage
1138,宝石山下一弄Baoshishan (Xiayi Lane),0,90.0,,,120.1599200835,30.2664907081,1,0.0,宝石山下一弄,BaoshishanXiayiLane
1139,"杭州桐庐野外拓展训练营Tonglu Outdoor Development Training Camp, Hangzhou",0,0.0,,,119.69208,29.795483,0,0.0,杭州桐庐野外拓展训练营,TongluOutdoorDevelopmentTrainingCampHangzhou
1140,北山公园Beishan Park,0,86.0,,,120.2844522242,30.1768510531,0,0.0,北山公园,BeishanPark
1141,大明山庄Daming Villa,0,0.0,,,119.000607,30.06245,0,0.0,大明山庄,DamingVilla
1142,浙西天滩风景区Zhexi Tiantan Scenic Area,0,0.0,,,119.1099793466,30.1969236038,0,0.0,浙西天滩风景区,ZhexiTiantanScenicArea
1143,江南慢村Jiangnanmancun Sceneic Area,0,0.0,,,119.9033603357,30.242973686,0,0.0,江南慢村,JiangnanmancunSceneicArea
1144,永安山滑翔伞训练基地Yong'an Shan Huaxiangsan Xunlian Base,0,96.0,,,119.9320449654,29.8753956658,0,0.0,永安山滑翔伞训练基地,YonganShanHuaxiangsanXunlianBase
1145,动漫广场会展中心Dongman Guangchang Huizhan Center,0,0.0,,,120.2098022339,30.1674642745,0,0.0,动漫广场会展中心,DongmanGuangchangHuizhanCenter
1146,杭州郁达夫故居Yudafu Hangzhou Former Residence,0,80.0,,,120.190349,30.259138,1,0.0,杭州郁达夫故居,YudafuHangzhouFormerResidence
1147,海豚伴游中心Haitunbanyou Center,0,0.0,,,120.2330001099,30.1490574076,0,0.0,海豚伴游中心,HaitunbanyouCenter
1148,杭州雷锋纪念馆Hangzhou Leifeng Memorial Hall,0,0.0,,,120.115138,30.27706,0,0.0,杭州雷锋纪念馆,HangzhouLeifengMemorialHall
1149,乾隆古道Qianlong Ancient Path,0,86.0,,,120.1244598112,30.2236439837,1,0.0,乾隆古道,QianlongAncientPath
1150,临平大剧院HangzhouYuhang Grand Theater,0,100.0,,,120.2998005033,30.392177597,2,0.0,临平大剧院,HangzhouYuhangGrandTheater
1151,大慈岩寺Daci Cliff Temple,0,0.0,,,119.2924396653,29.3140300569,1,0.0,大慈岩寺,DaciCliffTemple
1152,白马湖公园Baimahu,0,0.0,,,120.2132887743,30.1657451204,0,0.0,白马湖公园,Baimahu
1153,中国动漫博物馆Zhongguodongman Museum,0,20.0,,,120.212124,30.167944,0,0.0,中国动漫博物馆,ZhongguodongmanMuseum
1154,章太炎故居Zhang Taiyan Former Residence,0,92.0,,,120.006260554,30.2955296168,1,0.0,章太炎故居,ZhangTaiyanFormerResidence
1155,太湖源头风景区Taihu Yuantou Scenic Area,0,90.0,,,119.567251,30.412984,0,0.0,太湖源头风景区,TaihuYuantouScenicArea
1156,"吴山大观Wushan Daguan Scenic Spot, West Lake",0,100.0,,,120.1720696748,30.2425924307,0,0.0,吴山大观,WushanDaguanScenicSpotWestLake
1157,龙井寺Longjing Temple,0,0.0,,,120.1181716881,30.2278734304,0,0.0,龙井寺,LongjingTemple
1158,云栖竹径碑亭Yunqi Zhujing Stele Pavilion,0,80.0,,,120.0982170889,30.1971621481,1,0.0,云栖竹径碑亭,YunqiZhujingStelePavilion
1159,富春山水孙权故里Sun Quan Hometown,0,0.0,,,119.8910544233,29.946737984,0,0.0,富春山水孙权故里,SunQuanHometown
1160,驴妈妈旅游网,0,0.0,,,120.1220004996,30.3113235401,0,0.0,驴妈妈旅游网,
1161,西湖龙井茶文化景区Xihu Longjingcha Culture Sceneic Area,0,74.0,,,120.1250170138,30.2315890081,2,0.0,西湖龙井茶文化景区,XihuLongjingchaCultureSceneicArea
1162,西山国家森林公园灵山风景区Xishan National Forest Park Lingshan Scenic Area,0,0.0,,,120.0489305262,30.1227958251,0,0.0,西山国家森林公园灵山风景区,XishanNationalForestParkLingshanScenicArea
1163,大岩山风景旅游度假区Dayan Mountain Scenic Resort,0,0.0,,,120.3264303329,29.9662126838,0,0.0,大岩山风景旅游度假区,DayanMountainScenicResort
1164,西天目山风景区Xitianmu Mountain Sceneic Area,0,80.0,,,119.454759448,30.3180409748,1,0.0,西天目山风景区,XitianmuMountainSceneicArea
1165,中国水博览园China Water Expo Park,0,0.0,,,120.320002,30.266668,0,0.0,中国水博览园,ChinaWaterExpoPark
1166,湘湖花海Xianghu Flower Sea,0,90.0,,,120.228013,30.123481,0,0.0,湘湖花海,XianghuFlowerSea
1167,吴山广场Wushan Square,0,100.0,,,120.1697760491,30.2439474595,1,0.0,吴山广场,WushanSquare
1168,未来世界Weilai World,0,0.0,,,120.0829551681,30.173059399,0,0.0,未来世界,WeilaiWorld
1169,西冷印社Xiling Seal Engraver's Society,0,94.0,,,120.146125,30.257083,3,0.0,西冷印社,XilingSealEngraversSociety
1170,径山寺铜钟Jingshansi Bronze Bell,0,100.0,,,119.7602273051,30.3911261768,1,0.0,径山寺铜钟,JingshansiBronzeBell
1171,于谦纪念馆Yuqian Memorial Hall,0,80.0,,,120.1301651744,30.4359100383,0,0.0,于谦纪念馆,YuqianMemorialHall
1172,桐庐生仙里风景区Tonglu Shengxianli Sceneic Area,0,86.0,,,119.3188498888,29.9400078765,0,0.0,桐庐生仙里风景区,TongluShengxianliSceneicArea
1173,704工程,0,80.0,,,120.133660053,30.2385247715,0,0.0,工程,
1174,"城西公园West Leisure Park, Hangzhou",0,0.0,,,120.0927146212,30.2658587163,0,0.0,城西公园,WestLeisureParkHangzhou
1175,小青攀岩场Xiaoqing Rock Climbing Field,0,0.0,,,120.039631,30.120065,0,0.0,小青攀岩场,XiaoqingRockClimbingField
1176,双城国际Shuangcheng International,0,0.0,,,120.207433,30.213083,0,0.0,双城国际,ShuangchengInternational
1177,左岸万国花园Zuo'an·wanguo Garden,0,86.0,,,120.2189028172,30.2243264324,0,0.0,左岸万国花园,ZuoanwanguoGarden
1178,钱塘江绿道Qiantang River Greenway,0,96.0,,,120.154335,30.196725,3,0.0,钱塘江绿道,QiantangRiverGreenway
1179,厉杭二公祠Memorial Temple of the Revered Mr. Li and Mr. Hang,0,100.0,,,120.077898,30.270218,2,0.0,厉杭二公祠,MemorialTempleoftheReveredMrLiandMrHang
1180,莲花滩观鸟区域Lotus Beach Bird Watching Area,0,92.0,,,120.087668,30.270808,1,0.0,莲花滩观鸟区域,LotusBeachBirdWatchingArea
1181,清平山堂Qingping Mountain Hall,0,100.0,,,120.078058,30.274142,2,0.0,清平山堂,QingpingMountainHall
1182,何家村Hejia Village,0,0.0,,,120.043445,30.188988,0,0.0,何家村,HejiaVillage
1183,桑蚕丝绸故事馆Silk Story Hall,0,100.0,,,120.0763254981,30.2783393496,1,0.0,桑蚕丝绸故事馆,SilkStoryHall
1184,方志敏同志临时住所,0,0.0,,,118.431500757,29.505006946,0,0.0,方志敏同志临时住所,
1185,杭州西湖星空魔幻城（星空艺术馆品牌旗舰店）Hangzhou Starry Magic City,0,92.0,,,120.171101,30.260369,1,0.0,杭州西湖星空魔幻城星空艺术馆品牌旗舰店,HangzhouStarryMagicCity
1186,"西溪且留下(河渚街分店)Xixi, Leaving Behind Temporarily",0,100.0,,,120.0762995124,30.2785391705,4,0.0,西溪且留下河渚街分店,XixiLeavingBehindTemporarily
1187,浙江观吟艺术博物馆Zhejiangguanyin Art Museum,0,0.0,,,120.146718,30.329384,0,0.0,浙江观吟艺术博物馆,ZhejiangguanyinArtMuseum
1188,浙江中医药博物馆新馆Zhejiang Zhongyiyao Museum,0,0.0,,,120.154694,30.183775,0,0.0,浙江中医药博物馆新馆,ZhejiangZhongyiyaoMuseum
1189,杭州市余杭区颉德文化博物馆Hangzhoushi Yuhangqu Jiede Culture Museum,0,0.0,,,120.315255,30.416461,0,0.0,杭州市余杭区颉德文化博物馆,HangzhoushiYuhangquJiedeCultureMuseum
1190,杭州市萧山区东沙农耕博物馆Hangzhoushi Xiao Shan Qu Dongsha Nonggeng Museum,0,0.0,,,120.46466,30.196598,0,0.0,杭州市萧山区东沙农耕博物馆,HangzhoushiXiaoShanQuDongshaNonggengMuseum
1191,杭州西湖丝绸文化博物馆Hangzhou West Lake Silk Culture Museum,0,100.0,,,120.103168,30.183347,1,0.0,杭州西湖丝绸文化博物馆,HangzhouWestLakeSilkCultureMuseum
1192,浙江辛亥革命纪念馆Zhejiang Xinhaigeming Memorial Hall,0,0.0,,,120.121211,30.233293,0,0.0,浙江辛亥革命纪念馆,ZhejiangXinhaigemingMemorialHall
1193,杭州土火斋博物馆Hangzhou Tuhuozhai Gutaoci Museum,0,0.0,,,120.272643837,30.3153475694,0,0.0,杭州土火斋博物馆,HangzhouTuhuozhaiGutaociMuseum
1194,浙江淳德中医药博物馆Zhejiang Chunde Zhongyiyao Museum,0,0.0,,,120.177523,30.242662,0,0.0,浙江淳德中医药博物馆,ZhejiangChundeZhongyiyaoMuseum
1195,淳安县中国工农红军北上抗日先遣队纪念馆Chun'anxian Zhongguo Gongnonghongjun Beishang Kangri Xianqiandui Memorial Hall,0,0.0,,,118.447024,29.508384,0,0.0,淳安县中国工农红军北上抗日先遣队纪念馆,ChunanxianZhongguoGongnonghongjunBeishangKangriXianqianduiMemorialHall
1196,杭州西湖本山龙井茶叶博物馆Hangzhou Xihu Ben Shan Longjing Chaye Museum,0,94.0,,,120.0940223615,30.1956011083,1,0.0,杭州西湖本山龙井茶叶博物馆,HangzhouXihuBenShanLongjingChayeMuseum
1197,杭州神博农家博物苑,0,0.0,,,120.306353,30.272098,0,0.0,杭州神博农家博物苑,
1198,杭州市萧山区梦娜斯酒文化博物馆Hangzhoushi Xiao Shan Qumengnasijiu Culture Museum,0,0.0,,,120.162872,29.957243,0,0.0,杭州市萧山区梦娜斯酒文化博物馆,HangzhoushiXiaoShanQumengnasijiuCultureMuseum
1199,杭州市余杭博物馆Hangzhoushi Yuhang Museum,0,0.0,,,120.312577,30.420187,0,0.0,杭州市余杭博物馆,HangzhoushiYuhangMuseum
1200,浙江安贤生命博物馆Zhejiang Anxian Shengming Museum,0,0.0,,,120.193179,30.380494,0,0.0,浙江安贤生命博物馆,ZhejiangAnxianShengmingMuseum
1201,浙江旅游博物馆Zhejiang Tourism Museum,0,0.0,,,120.31229,30.25097,0,0.0,浙江旅游博物馆,ZhejiangTourismMuseum
1202,"玉古路枫叶大道Maple Leaf Avenue, Yugu Road",0,0.0,,,120.134106,30.271513,0,0.0,玉古路枫叶大道,MapleLeafAvenueYuguRoad
1203,"灵隐路枫叶大道Maple Leaf Avenue, Lingyin Road",0,86.0,,,120.114592,30.249798,0,0.0,灵隐路枫叶大道,MapleLeafAvenueLingyinRoad
1204,楼塔古镇Louta Ancient Town,0,90.0,,,120.139237,29.91201,1,0.0,楼塔古镇,LoutaAncientTown
1205,湘湖金融小镇Xianghu Financial Town,0,84.0,,,120.2323,30.125628,8,0.0,湘湖金融小镇,XianghuFinancialTown
1206,杭州西湖龙井茶博物馆Hangzhou Xihu Longjingcha Museum,0,80.0,,,120.0635018928,30.1888116521,2,0.0,杭州西湖龙井茶博物馆,HangzhouXihuLongjingchaMuseum
1207,创意设计中心Hangzhou Chuangyi Sheji Center,0,0.0,,,120.2114870357,30.2852908718,0,0.0,创意设计中心,HangzhouChuangyiShejiCenter
1208,续范亭题刻Inscription of Xu Fanting,0,0.0,,,120.141339,30.260733,0,0.0,续范亭题刻,InscriptionofXuFanting
1209,井山湖农耕文化公园Jingshanhu Nonggeng Culture Park,0,80.0,,,120.2178540455,30.1560013058,1,0.0,井山湖农耕文化公园,JingshanhuNonggengCulturePark
1210,无门洞石窟Wumendong Grottoes,0,0.0,,,120.1283169425,30.2280845525,0,0.0,无门洞石窟,WumendongGrottoes
1211,方家山公园Fangjia Mountain Park,0,90.0,,,119.9915694503,30.2250769242,2,0.0,方家山公园,FangjiaMountainPark
1212,"皋亭山千桃园Peach Garden, Gaoting Mountain",0,92.0,,,120.2404209665,30.3860351978,4,0.0,皋亭山千桃园,PeachGardenGaotingMountain
1213,杭州碑林Hangzhou Forest of Steles,0,0.0,,,120.168465,30.247581,0,0.0,杭州碑林,HangzhouForestofSteles
1214,阳光公园Mingzhuguanguang Park,0,90.0,,,119.0497398987,29.6341478057,4,0.0,阳光公园,MingzhuguanguangPark
1215,闲林老街Xianlin Street,0,88.0,,,119.992122,30.229241,2,0.0,闲林老街,XianlinStreet
1216,观荷桥Lotus Viewing Bridge,0,0.0,,,120.223775,30.120543,0,0.0,观荷桥,LotusViewingBridge
1217,复兴大桥Fuxing Bridge,0,96.0,,,120.185521,30.213829,0,0.0,复兴大桥,FuxingBridge
1218,富春江夜游Fuchun River Night Tour,0,82.0,,,119.695765,29.816159,0,0.0,富春江夜游,FuchunRiverNightTour
1219,凤山水城门遗址Hangzhou Feng Shan Shui Chengmen Ruins,0,86.0,,,120.176437,30.232844,3,0.0,凤山水城门遗址,HangzhouFengShanShuiChengmenRuins
1220,东山村,0,0.0,,,120.10839,30.424849,0,0.0,东山村,
1221,森林七彩滑道上站,0,0.0,,,119.22437,29.592483,0,0.0,森林七彩滑道上站,
1222,湖源大桥Huyuan Bridge,0,0.0,,,119.956338,29.815332,0,0.0,湖源大桥,HuyuanBridge
1223,千岛湖广场Qiandaohu Square,0,90.0,,,119.0586389481,29.6085339847,12,0.0,千岛湖广场,QiandaohuSquare
1224,千岛湖自然博物馆Qiandaohuziran Museum,0,84.0,,,119.025416,29.605672,4,0.0,千岛湖自然博物馆,QiandaohuziranMuseum
1225,浙江工业大学(屏峰校区)Zhejianggongye University (pingfengxiaoqu),0,94.0,,,120.0476527565,30.2341772715,8,0.0,浙江工业大学屏峰校区,ZhejianggongyeUniversitypingfengxiaoqu
1226,杭州创意设计中心,0,0.0,,,120.211487,30.285291,0,0.0,杭州创意设计中心,
1227,千岛湖西北湖区Northwest District of Qiandao Lake,0,0.0,,,118.96956,29.65947,0,0.0,千岛湖西北湖区,NorthwestDistrictofQiandaoLake
1228,临平苗圃Linping Nursery,0,100.0,,,120.2839823565,30.4036325879,3,0.0,临平苗圃,LinpingNursery
1229,"宋城-祝家庄Village of Family Zhu, Songcheng Park",0,88.0,,,120.103675,30.175794,3,0.0,宋城祝家庄,VillageofFamilyZhuSongchengPark
1230,钱新市政园林,0,0.0,,,120.211037,30.294097,0,0.0,钱新市政园林,
1231,景兴路666号稻谷公园Jingxinglu 666 Hao Daogu Park,0,100.0,,,120.011263,30.280695,0,0.0,景兴路号稻谷公园,JingxingluHaoDaoguPark
1232,大明湖采矿遗迹,0,0.0,,,118.997972,30.031139,0,0.0,大明湖采矿遗迹,
1233,虎啸庙,0,0.0,,,120.155329,30.126421,0,0.0,虎啸庙,
1234,虎啸深山,0,0.0,,,119.996444,30.163797,0,0.0,虎啸深山,
1235,后拔公园,0,0.0,,,119.952486,30.056808,0,0.0,后拔公园,
1236,世茂园艺,0,0.0,,,119.295876,29.482221,0,0.0,世茂园艺,
1237,华谊园艺,0,0.0,,,120.342733,30.184236,0,0.0,华谊园艺,
1238,"西溪国家湿地公园-水墨西溪Ink Painting Xixi, Xixi Wetland Park",0,0.0,,,120.055929,30.262275,1,0.0,西溪国家湿地公园水墨西溪,InkPaintingXixiXixiWetlandPark
1239,桐坞古庙,0,0.0,,,120.055351,30.200018,0,0.0,桐坞古庙,
1240,太空计划,0,0.0,,,120.095846,30.274596,0,0.0,太空计划,
1241,状元桥Number One Scholar Bridge,0,86.0,,,119.009886,29.617123,2,0.0,状元桥,NumberOneScholarBridge
1242,淡泊轻云,0,0.0,,,120.14414,30.231283,0,0.0,淡泊轻云,
1243,笑笑橙青少年消防应急安全体验馆Xiaoxiaocheng Qingshaonian Xiaofang Yingji Anquan Experience Hall,0,86.0,,,120.1861991068,30.199409552,0,0.0,笑笑橙青少年消防应急安全体验馆,XiaoxiaochengQingshaonianXiaofangYingjiAnquanExperienceHall
1244,市林场泷江分场,0,0.0,,,119.646551,29.635866,0,0.0,市林场泷江分场,
1245,红色茶山Hongse Cha Shan Guojia 3A Tourism Sceneic Area,0,0.0,,,118.449199,29.505171,0,0.0,红色茶山,HongseChaShanGuojiaATourismSceneicArea
1246,杭州建业苗木专业合作社(花木城)办事处,0,0.0,,,120.342218,30.185359,0,0.0,杭州建业苗木专业合作社花木城办事处,
1247,杭州萧山坎山神绿园艺场驻花木城办事处,0,0.0,,,120.344179,30.184234,0,0.0,杭州萧山坎山神绿园艺场驻花木城办事处,
1248,嵊州御林园艺驻萧山办事处,0,0.0,,,120.343186,30.182623,0,0.0,嵊州御林园艺驻萧山办事处,
1249,中国扇博物馆-折扇起源于发展,0,0.0,,,120.144517,30.32486,0,0.0,中国扇博物馆折扇起源于发展,
1250,中国刀剪剑博物馆-剪刀的起源和发展,0,0.0,,,120.144454,30.322476,0,0.0,中国刀剪剑博物馆剪刀的起源和发展,
1251,径山镇绿景水产养殖场,0,0.0,,,119.834755,30.333816,0,0.0,径山镇绿景水产养殖场,
1252,杭州和隆园艺有限公司,0,0.0,,,120.215379,30.242927,0,0.0,杭州和隆园艺有限公司,
1253,杭州临安万亩茶山家庭农场,0,0.0,,,119.612477,30.414671,0,0.0,杭州临安万亩茶山家庭农场,
1254,杭州和隆园艺有限公司,0,0.0,,,120.210173,30.258724,0,0.0,杭州和隆园艺有限公司,
1255,富阳受降绿化园林园艺场,0,0.0,,,119.970724,30.132954,0,0.0,富阳受降绿化园林园艺场,
1256,天目普同塔Tianmu Putong Pagoda,0,0.0,,,119.442451,30.344219,0,0.0,天目普同塔,TianmuPutongPagoda
1257,塔莎园艺有限公司,0,0.0,,,120.225102,30.185531,0,0.0,塔莎园艺有限公司,
1258,浩鹏花卉苗木,0,0.0,,,119.945947,30.289053,0,0.0,浩鹏花卉苗木,
1259,芦茨寺Luci Temple,0,100.0,,,119.685390265,29.6924238624,0,0.0,芦茨寺,LuciTemple
1260,云门寺生态茶场,0,0.0,,,120.159508,29.998759,0,0.0,云门寺生态茶场,
1261,空谷书斋,0,0.0,,,120.078977,30.147558,0,0.0,空谷书斋,
1262,千岛湖初源家庭农场Qiandaohu Chuyuan Jiating Farm,0,0.0,,,118.441537,29.395411,0,0.0,千岛湖初源家庭农场,QiandaohuChuyuanJiatingFarm
1263,瑶山遗址(西出口),0,0.0,,,120.023776,30.428154,0,0.0,瑶山遗址西出口,
1264,儒闾村林场,0,0.0,,,119.680845,29.748475,0,0.0,儒闾村林场,
1265,杭州鹏里园林绿化有限公司,0,0.0,,,120.342432,30.185074,0,0.0,杭州鹏里园林绿化有限公司,
1266,上茅家埠Shangmaojiabu Village,0,100.0,,,120.124538,30.244258,0,0.0,上茅家埠,ShangmaojiabuVillage
1267,李家坞公园Lijiawu Park,0,0.0,,,119.0539919832,29.6105850826,0,0.0,李家坞公园,LijiawuPark
1268,塘印别馆古羽文创巡特展,0,0.0,,,120.191561,30.485847,0,0.0,塘印别馆古羽文创巡特展,
1269,萧山林场泽坞分场,0,0.0,,,120.186609,29.967799,0,0.0,萧山林场泽坞分场,
1270,龙门林场湖源林场,0,0.0,,,119.915057,29.811311,0,0.0,龙门林场湖源林场,
1271,良渚古城遗址水利系统老虎岭遗址Liangzhu Gucheng Yizhi Shuili Xitong Laohuling Ruins,0,0.0,,,119.918651,30.422024,0,0.0,良渚古城遗址水利系统老虎岭遗址,LiangzhuGuchengYizhiShuiliXitongLaohulingRuins
1272,最底处,0,0.0,,,119.644538,30.02016,0,0.0,最底处,
1273,夹城文化公园,0,0.0,,,120.158969,30.296116,0,0.0,夹城文化公园,
1274,桐庐县广王庙,0,0.0,,,119.360417,29.852108,0,0.0,桐庐县广王庙,
1275,韩氏祠堂,0,0.0,,,120.211443,30.097195,0,0.0,韩氏祠堂,
1276,国标沙场,0,0.0,,,119.614039,29.705306,0,0.0,国标沙场,
1277,浙江省第一医院-院史陈列馆,0,0.0,,,120.184685,30.261064,0,0.0,浙江省第一医院院史陈列馆,
1278,柏塘垅公园,0,0.0,,,119.590005,29.677746,0,0.0,柏塘垅公园,
1279,桐庐凌峰园林园艺场,0,0.0,,,119.719807,29.778596,0,0.0,桐庐凌峰园林园艺场,
1280,中国竹乡安吉孝丰园艺场,0,0.0,,,120.337291,30.183775,0,0.0,中国竹乡安吉孝丰园艺场,
1281,通儒亭Tongru Pavilion,0,0.0,,,119.545743,29.676879,0,0.0,通儒亭,TongruPavilion
1282,中科院-华南植物园产品体验馆Zhongkeyuan-Huanan Zhiwuyuan Chanpin Experience Hall,0,100.0,,,119.557500935,29.6237935439,0,0.0,中科院华南植物园产品体验馆,ZhongkeyuanHuananZhiwuyuanChanpinExperienceHall
1283,安吉孝丰文红园艺场,0,0.0,,,120.340563,30.185519,0,0.0,安吉孝丰文红园艺场,
1284,宋河西街Songhexi Street,0,40.0,,,120.105799,30.176374,1,0.0,宋河西街,SonghexiStreet
1285,"萧山三昧殿Samadhi Palace, Xiaoshan District",0,0.0,,,120.381257,30.203101,0,0.0,萧山三昧殿,SamadhiPalaceXiaoshanDistrict
1286,临安区龙塘龙虾养殖场,0,0.0,,,119.310145,30.127529,0,0.0,临安区龙塘龙虾养殖场,
1287,临安天泷甲鱼养殖场,0,0.0,,,119.775226,30.180837,0,0.0,临安天泷甲鱼养殖场,
1288,中国北仑老虞苗圃,0,0.0,,,120.338372,30.182795,0,0.0,中国北仑老虞苗圃,
1289,宁波北仑青青花木场,0,0.0,,,120.344237,30.182249,0,0.0,宁波北仑青青花木场,
1290,奉化绿丰花木场,0,0.0,,,120.339935,30.183095,0,0.0,奉化绿丰花木场,
1291,奉化萧王庙绿茵园艺场,0,0.0,,,120.338237,30.182455,0,0.0,奉化萧王庙绿茵园艺场,
1292,临安区柳庄家禽专业合作社,0,0.0,,,119.386446,30.242975,0,0.0,临安区柳庄家禽专业合作社,
1293,宁波北仑建伟园艺场,0,0.0,,,120.33759,30.183037,0,0.0,宁波北仑建伟园艺场,
1294,90公社,0,0.0,,,118.6786861396,29.4599817482,0,0.0,公社,
1295,建德市寿昌镇祥红养鸡场,0,0.0,,,119.23839,29.359398,0,0.0,建德市寿昌镇祥红养鸡场,
1296,"瑶琳仙境-一厅Hall 1, Yaolin Wonderland",0,86.0,,,119.5437660234,29.8907629837,3,0.0,瑶琳仙境一厅,HallYaolinWonderland
1297,"瑶琳仙境-三厅No.3 Hall, Yaolin Wonderland",0,86.0,,,119.545977,29.891605,4,0.0,瑶琳仙境三厅,NoHallYaolinWonderland
1298,骑龙巷Qilong Alley,0,78.0,,,119.050781,29.609826,12,0.0,骑龙巷,QilongAlley
1299,丝绸之路宝石壁画光影沉浸式艺术展,0,0.0,,,120.173554,30.192398,0,0.0,丝绸之路宝石壁画光影沉浸式艺术展,
1300,河上古镇(凤凰坞村)Heshang Ancient Town (Fenghuangwu Village),0,100.0,,,120.1682240133,29.9532257269,1,0.0,河上古镇凤凰坞村,HeshangAncientTownFenghuangwuVillage
1301,富阳农夫乐九重天生态农场Fuyang Nongfu Lejiu Zhong Tian Ecology Farm,0,0.0,,,120.022024,30.071552,0,0.0,富阳农夫乐九重天生态农场,FuyangNongfuLejiuZhongTianEcologyFarm
1302,迷邓花园Mideng Garden,0,80.0,,,120.172785,30.227029,6,0.0,迷邓花园,MidengGarden
